Name,Description,Model,Predictions
HBM374.DMXZ.352,codex data from the thymus of a 21-year-old black or african american female,gpt-3.5-turbo,"Cell biology    Computational biology    Genomics
"
HBM732.GQLB.743,codex [cytokit + sprm] data from the spleen of a 1-year-old white male,gpt-3.5-turbo,"Genetics	Gastroenterology	Biology
"
HBM484.CJHL.347,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Bioinformatics	Genetics	Biology
"
HBM676.SNSW.596,seqfish data from the small intestine of a 62-year-old white female,gpt-3.5-turbo,"Biology	Genetics	Respiratory medicine
"
HBM388.QBNK.395,sciatac-seq data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"Cell biology\tGenomics\tImmunology
"
HBM257.TFFM.796,multiplex ion beam imaging data from the uterus of a 20.5-year-old unknown female,gpt-3.5-turbo,"Anatomy	Microbiology	Human biology
"
HBM788.QPJT.262,autofluorescence microscopy data from the kidney (left) of a 58-year-old black or african american male,gpt-3.5-turbo,"Anatomy\tBioinformatics\tMicrobiology
"
HBM698.VGTP.676,sciatac-seq data from the heart of a 51-year-old white male,gpt-3.5-turbo,"Genomics   Molecular biology   Bioinformatics
"
HBM384.BWTV.862,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Biochemistry	Molecular biology	Gastroenterology
"
HBM425.MSBX.963,snrna-seq (10x genomics v3) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Biology	Anatomy	Animal study
"
HBM593.LXFZ.836,snrna-seq (10x genomics v3) data from the bladder of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Computational biology    Genetics
"
HBM768.NCSB.762,snrna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genetics	Cell biology	Human biology
"
HBM457.SQKR.279,scrna-seq (10x genomics v3) data from the thymus of a 18-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics	Biology	Molecular biology
"
HBM268.RGJT.587,snrna-seq [salmon] data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Genomics	Tissue collection	Human biology
"
HBM425.HGPQ.798,snatac-seq data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Biology	Microbiology	Genetics
"
HBM255.FCJD.432,multiplex ion beam imaging data from the uterus of a 25.1-year-old black or african american female,gpt-3.5-turbo,"Gastroenterology	Zoology	Proteomics
"
HBM363.CKHC.928,codex data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"""RNA"", ""Microbiology"", ""Genetics""
"
HBM589.SDPS.578,snatac-seq data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Human genetics   Genomics   Cell biology
"
HBM358.RDWC.788,snatac-seq (snare-seq2) [snapatac] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Cell biology   Biomarkers   Genetics
"
HBM635.BSPV.599,pas stained microscopy data from the kidney (left) of a 77-year-old white female,gpt-3.5-turbo,"Biomedical science	Microbiology	Gastroenterology
"
HBM496.QTTN.457,multiplex ion beam imaging data from the uterus of a 30.2-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Cell biology	Microbiology
"
HBM973.GHQH.368,multiplex ion beam imaging data from the uterus of a 33.3-year-old unknown female,gpt-3.5-turbo,"Anatomy   Animal study   Biomedical science
"
HBM753.VDXD.934,codex [cytokit + sprm] data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Anatomy	Personalised medicine	Molecular biology
"
HBM987.KWLK.254,slide-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Microbiology	Molecular biology	Genetics
"
HBM335.SZXZ.785,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genetics	Genomics	Transcriptomics
"
HBM757.KRNC.835,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Molecular biology	Medicine	Human biology
"
HBM324.MKDC.693,snrna-seq (10x genomics v3) data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Ageing	Human biology
"
HBM467.SPJK.587,snatacseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"RNA
"
HBM266.XNNQ.493,ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genetics
"
HBM966.FCDR.357,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Bioinformatics
"
HBM733.SLXV.683,bulk atac-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Biomedical science    Genetics    Human biology
"
HBM645.RCPD.757,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Microbiology  	Gastroenterology	Genetics
"
HBM558.BHPZ.328,snrna-seq (10x genomics v3) data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"Genomics\tBioinformatics\tHuman biology
"
HBM457.JZFF.434,codex data from the lymph node of a 47-year-old white male,gpt-3.5-turbo,"Epigenetics	Molecular biology	Gastroenterology
"
HBM792.SPTN.838,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Biology	Microbiology	Age-related research
"
HBM735.LWRH.779,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"""Biomedical science""	""Genetics""	""RNA""
"
HBM338.HJRC.646,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Biobank	Public health and epidemiology	Molecular biology
"
HBM234.FMQW.858,snrna-seq [salmon] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Genomics	Anatomy	Molecular biology
"
HBM393.DSCC.392,whole genome sequencing data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Genomics   Human biology   RNA
"
HBM596.VMRV.644,snrna-seq [salmon] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Transcriptomics    Genetics    Human biology
"
HBM688.FBNP.587,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Gene expression 	Genetics 	Biology
"
HBM324.SXCQ.999,lc-ms data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genomics	Anatomy	Microbiology
"
HBM496.ZJFC.554,codex [cytokit + sprm] data from the spleen of a 10-year-old white male,gpt-3.5-turbo,"Transcriptomics     Anatomy     Biology
"
HBM888.MQJH.424,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Human genetics    Biomarkers    Biology
"
HBM534.CDWW.587,multiplex ion beam imaging data from the uterus of a 32.4-year-old asian female,gpt-3.5-turbo,"Biology	Anatomy	Microbiology
"
HBM336.GKJN.639,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Cell biology    Biomedical science    Human biology
"
HBM938.KMNW.825,codex data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genomics	Cell biology	Microbiology
"
HBM382.VHCQ.532,snrna-seq (10x genomics v3) data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy	Animal study	Biomedical science
"
HBM465.SSNC.296,imaging mass cytometry (2d) data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"Cell biology	Molecular biology	Human biology
"
HBM675.DXNV.368,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Microbiology	Immunology	Genomics
"
HBM288.RCTV.965,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Transcriptomics	Zoology	Genomics
"
HBM893.GWWT.254,multiplex ion beam imaging data from the uterus of a 29.3-year-old unknown female,gpt-3.5-turbo,"Cell biology	Computational biology	Immunology
"
HBM982.THGM.772,scirna-seq [salmon] data from the heart of a 60-year-old black or african american male,gpt-3.5-turbo,"Cell biology	gene expression	genetics
"
HBM695.PKFW.682,multiplex ion beam imaging data from the uterus of a 28.2-year-old white female,gpt-3.5-turbo,"Cell biology\tHuman genetics\tRNA
"
HBM867.NMXL.794,cell dive data from the skin of a 42.0-year-old white female,gpt-3.5-turbo,"Anatomy	Animal study	Microbiology
"
HBM264.RWRW.668,snrna-seq (10x genomics v3) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Genomics	Cardiology	Human biology
"
HBM965.GZHL.485,seqfish data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"Anatomy\tBiology\tBiomedical science
"
HBM456.XQLG.678,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"Cell biology   Biomarkers   Human genetics
"
HBM943.DFKN.947,scirna-seq [salmon] data from the heart of a 51-year-old white male,gpt-3.5-turbo,"RNA sequencing, Human biology, Genomics
"
HBM796.NKQB.286,multiplex ion beam imaging data from the uterus of a 24.8-year-old black or african american female,gpt-3.5-turbo,"Anatomy  	Biology  	Sequence analysis
"
HBM522.BSZT.385,codex [cytokit + sprm] data from the lymph node of a 10-year-old white male,gpt-3.5-turbo,"Anatomy\tBioinformatics\tBiology
"
HBM775.HGSK.536,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Cell biology   DNA   Genetics
"
HBM982.WKHJ.983,multiplex ion beam imaging data from the uterus of a 23.3-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Genomics	Biology
"
HBM545.QLKW.543,snrna-seq (10x genomics v3) data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Cell biology   Computational biology   Immunology
"
HBM363.NTWP.766,snrna-seq [salmon] data from the kidney (right) of a 54-year-old black or african american female,gpt-3.5-turbo,"Biomedical science	Molecular biology	Genetics
"
HBM874.DVHQ.638,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Anatomy\tBiology\tHuman biology
"
HBM655.VSLD.867,pas stained microscopy data from the kidney (right) of a 51-year-old white female,gpt-3.5-turbo,"Genomics	Microbiology	Transcriptomics
"
HBM457.NMGW.798,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Biomedical science    Human biology    RNA
"
HBM853.GWTP.895,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Genetics	Transcriptomics	Respiratory medicine
"
HBM339.JVHD.976,multiplex ion beam imaging data from the uterus of a 25.1-year-old black or african american female,gpt-3.5-turbo,"Anatomy	Cell biology	Microbiology
"
HBM243.MDKC.479,ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy   Molecular biology   Proteomics
"
HBM674.XQFQ.364,cell dive data from the skin of a 32.0-year-old white female,gpt-3.5-turbo,"Biology	Medicine	Genetics
"
HBM557.PZRZ.633,multiplex ion beam imaging data from the uterus of a 20.1-year-old black or african american female,gpt-3.5-turbo,"Cell biology   Bioinformatics   Biomedical science
"
HBM235.VKNJ.237,codex data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Microbiology\tHuman biology\tGastroenterology
"
HBM685.PCCJ.427,codex [cytokit + sprm] data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"Cell biology  	Dermatology  	Human biology
"
HBM293.LGZW.236,codex [cytokit + sprm] data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy	Animal study	Imaging
"
HBM996.CGFD.228,codex [cytokit + sprm] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Microbiology   Genetics   Human biology
"
HBM754.WKLP.262,codex data from the lymph node of a 10-year-old white male,gpt-3.5-turbo,"Microbiology   Genetics   Human biology
"
HBM552.MSWZ.288,seqfish data from the small intestine of a 62-year-old white female,gpt-3.5-turbo,"Gastroenterology	Cell biology	Microbiology
"
HBM357.ZRCT.729,snatac-seq data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Microbiology   Gastroenterology   Human biology
"
HBM979.KDPM.382,multiplex ion beam imaging data from the uterus of a 23.2-year-old unknown female,gpt-3.5-turbo,"""Cell biology""	""Genetics""	""Immunology""
"
HBM975.NQTF.737,codex [cytokit + sprm] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Microbiology	Sequencing	Anatomy
"
HBM925.CJTM.862,multiplex ion beam imaging data from the uterus of a 33.2-year-old white female,gpt-3.5-turbo,"Biology	Epigenomics	Genomics
"
HBM479.DKPX.243,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM967.ZTCR.629,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"""Immunology""	""Human biology""	""Gastroenterology""
"
HBM338.KPTD.485,multiplex ion beam imaging data from the uterus of a 32.4-year-old asian female,gpt-3.5-turbo,"Anatomy\tBioengineering\tBiomedical science
"
HBM258.XBKC.273,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Microbiology\tHuman genetics\tProteomics
"
HBM837.RHNC.533,codex [cytokit + sprm] data from the small intestine of a 24-year-old white male,gpt-3.5-turbo,"Biomedical science	Epigenomics	Genetics
"
HBM687.CWVH.758,codex data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"Anatomy	Molecular biology	Imaging
"
HBM492.SVCZ.539,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Human biology   Genetics   Sequencance analysis
"
HBM997.FRKV.293,multiplex ion beam imaging data from the uterus of a 24.5-year-old asian female,gpt-3.5-turbo,"Anatomy	Cellular biology	Genetics
"
HBM862.PKSC.458,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"Cell biology	Tissue analysis	Human biology
"
HBM577.ZNLL.525,snrna-seq [salmon] data from the bladder of a 5-year-old black or african american female,gpt-3.5-turbo,"Genomics   Human genetics   Transcriptomics
"
HBM862.DDDQ.629,multiplex ion beam imaging data from the uterus of a 34.7-year-old unknown female,gpt-3.5-turbo,"Anatomy	Animal study	Reproductive health
"
HBM565.BMSB.555,multiplex ion beam imaging data from the uterus of a 28.2-year-old white female,gpt-3.5-turbo,"Genetics	Medicine	Biology
"
HBM962.BFPH.344,codex [cytokit + sprm] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"RNA   Biology   Genetics
"
HBM346.JMJX.867,snatacseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Anatomy   Human biology   Biology
"
HBM945.PVTW.832,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Anatomy\tBiomedical science\tHuman biology
"
HBM837.MFTV.925,ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Genetics	Immunology	Biology
"
HBM693.SKKL.667,snatac-seq [snapatac] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Transcriptomics	Molecular biology
"
HBM626.FHJD.938,scrna-seq (10x genomics v3) data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"Anatomy	Animal study	Biology
"
HBM877.RCLN.985,maldi ims data from the kidney (right) of a 48-year-old white male,gpt-3.5-turbo,"Gastroenterology	Anatomy	Microbiology
"
HBM852.WWTR.224,multiplex ion beam imaging data from the uterus of a 34.7-year-old unknown female,gpt-3.5-turbo,"Genetics    Computational biology    Molecular biology
"
HBM689.QPMR.542,snrna-seq (10x genomics v3) data from the kidney (right) of a 59-year-old white female,gpt-3.5-turbo,"Cell biology   Genetics   Immunology
"
HBM587.QDFJ.926,slide-seq [salmon] data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Anatomy	 	
"
HBM943.LMMD.654,snrna-seq [salmon] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Biology	
"
HBM967.JBBL.592,snrna-seq (10x genomics v3) data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Human biology
"
HBM778.VHHR.349,imaging mass cytometry (3d) data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"Anatomy 	Biology  	Women's health
"
HBM432.BPZM.698,snrna-seq (10x genomics v3) data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"RNA   Cell biology   Genomics
"
HBM238.ZKPC.934,cell dive data from the skin of a 53.0-year-old white female,gpt-3.5-turbo,"Cell biology	Transcriptomics	Genetics
"
HBM374.JBKR.938,seqfish [lab processed] data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genetics
"
HBM359.DTZL.543,multiplex ion beam imaging data from the uterus of a 33.2-year-old white female,gpt-3.5-turbo,"Transcriptomics	Genomics	Biology
"
HBM958.RMDR.582,snrna-seq [salmon] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tImmunology
"
HBM443.LGZK.435,codex data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Cell biology	Tissue
"
HBM645.KNRR.524,snatac-seq data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Genetics	Human genetics
"
HBM247.JTNN.859,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Medical informatics	Human biology
"
HBM297.MZZX.824,codex data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Cell biology   Dermatology   Human biology
"
HBM256.ZRVR.777,snatac-seq [snapatac] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Genetics	Laboratory animal science	Molecular biology
"
HBM956.NKKJ.646,slide-seq data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Anatomy	Molecular biology	Molecular genetics
"
HBM947.LJKB.895,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"RNA	Taxonomy	Microbiology
"
HBM866.TGNJ.847,codex data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"Cell biology	Microbiology	Gastroenterology
"
HBM569.BRZZ.898,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Genomics	Immunology	Microbiology
"
HBM897.WKBR.988,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biobank   Genomics   Human biology
"
HBM375.ZKZZ.765,snrna-seq (10x genomics v3) data from the kidney (left) of a 69.0-year-old white female,gpt-3.5-turbo,"Microbiology	Genetics	Anatomy
"
HBM323.JMQW.566,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biomedical science
"
HBM654.VQLP.438,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Genomics
"
HBM276.PGFS.693,pas stained microscopy data from the kidney (left) of a 76-year-old white female,gpt-3.5-turbo,"Molecular biology
"
HBM745.GCNN.553,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"Biomedical science  	Biology  	Genomics
"
HBM599.CXNC.464,snrna-seq (10x genomics v3) data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"RNA, Genetics, Biology
"
HBM356.BVRR.244,codex [cytokit + sprm] data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"Genetics	Immunology	Biology
"
HBM956.QXTL.386,lc-ms bottom up data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Human genetics\tBiochemistry\tBiomedical science
"
HBM739.ZDLB.526,snrna-seq (snare-seq2) [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genomics	Molecular biology	Microbiology
"
HBM983.ZLKS.328,sciatac-seq [snapatac] data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics	Anatomy	Biology
"
HBM688.GVRR.228,snrna-seq [salmon] data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Biology	Genetics	Medicine
"
HBM348.TWWB.352,lc-ms top down data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Genetics    Immunology    Molecular biology
"
HBM545.NTKZ.536,snrna-seq (snare-seq2) [salmon] data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Anatomy	Cell biology	Human biology
"
HBM545.VTQM.594,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"Biomedical science	RNA			biology
"
HBM865.SSVD.435,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Genomics   Transcriptomics
"
HBM773.ZCKT.665,snatac-seq (snare-seq2) [snapatac] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology   Genetics   Human biology
"
HBM572.QTTV.726,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Biochemistry	Genomics	Microbiology
"
HBM339.LBCC.963,codex [cytokit + sprm] data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"Biology	Genetics	Genomics
"
HBM872.NPVM.863,snatac-seq [snapatac] data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"Genetics	Computational biology	RNA
"
HBM248.MTFQ.532,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"RNA	Data mining	Gastroenterology
"
HBM459.CGSD.533,imaging mass cytometry (3d) data from the spleen of a 18-year-old black or african american male,gpt-3.5-turbo,"Human biology
"
HBM425.ZCSZ.825,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Molecular biology
"
HBM252.BMWF.224,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Proteomics
"
HBM684.LRVL.722,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"RNA	Transcriptomics	Genetics
"
HBM874.FDKQ.476,snrna-seq (10x genomics v3) data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genetics	Molecular biology	Kidney
"
HBM633.CLVN.674,codex data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"Genomics	Population genetics	Epigenetics
"
HBM534.DDKT.622,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"Genomics    Immunology    Respiratory medicine
"
HBM283.CPXW.835,multiplex ion beam imaging data from the uterus of a 26.9-year-old unknown female,gpt-3.5-turbo,"Microbiology	Molecular biology	Human biology
"
HBM394.PKDH.674,sciatac-seq [snapatac] data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"Anatomy\tBiomedical science\tHuman biology
"
HBM953.HGVS.696,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"Genetics	Molecular biology	Cell biology
"
HBM993.GVRL.367,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Human genetics, Molecular biology, Transcriptomics
"
HBM953.NRFF.685,autofluorescence microscopy data from the kidney (left) of a 43-year-old white male,gpt-3.5-turbo,"Biochemistry	Microbiology	Gastroenterology
"
HBM348.FXGT.728,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Cell biology  	Medicine	Microbiology
"
HBM626.JKSH.835,sciatac-seq [snapatac] data from the heart of a 50-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Genetics	Biology
"
HBM482.MCCP.264,snrna-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"Genetics	Medicine	Epigenetics
"
HBM243.NBKL.825,scrna-seq (10x genomics) [salmon] data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"Transcriptomics   Genetics   Human biology
"
HBM887.SHVF.747,codex [cytokit + sprm] data from the thymus of a 11-year-old white male,gpt-3.5-turbo,"Cell biology	Genetics	Genomics
"
HBM987.BFBR.496,snrna-seq (10x genomics v3) data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"Biology	Molecular biology	Immunology
"
HBM889.NSRP.924,maldi ims data from the kidney (left) of a 66-year-old white female,gpt-3.5-turbo,"Transcriptomics    Biomedical science    Genomics
"
HBM727.TNWT.469,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"Anatomy	Medicine	Biology
"
HBM685.HZFG.838,pas stained microscopy data from the kidney (left) of a 43-year-old white male,gpt-3.5-turbo,"Human genetics   Molecular biology   Proteomics
"
HBM354.FMKQ.822,snrna-seq (10x genomics v3) data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"Anatomy	Medicine	Microbiology
"
HBM745.JXHV.774,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"RNA	seqeunce analysis, Genetics
"
HBM367.ZMBH.758,snrna-seq (10x genomics v3) data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Genetics	Genomics	Biology
"
HBM849.TWBF.722,scirna-seq data from the heart of a 51-year-old white male,gpt-3.5-turbo,"""Bioinformatics""	""Genomics""	""Medical biotechnology""
"
HBM389.FGMD.644,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology	Genetics	Molecular biology
"
HBM984.PMZN.942,pas stained microscopy data from the kidney (left) of a 58-year-old black or african american male,gpt-3.5-turbo,"""Genetics""	""Human genetics""	""Transcriptomics""
"
HBM242.HNLH.466,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"Anatomy	Cell biology	Microscopy
"
HBM587.SCQP.845,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Genetics   Human genetics   Biology
"
HBM446.TBPT.898,snrna-seq [salmon] data from the bladder of a 43-year-old white male,gpt-3.5-turbo,"Microbiology   Human genetics   Biomedical science
"
HBM853.XQFP.642,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Transcriptomics  	Urology and nephrology  	Human biology
"
HBM596.PZBR.726,whole genome sequencing data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"Cell biology   Genetics    Molecular biology
"
HBM592.DXHG.266,scirna-seq [salmon] data from the heart of a 45-year-old white male,gpt-3.5-turbo,"Genomics\tBiomedical science\tHuman genetics
"
HBM673.ZXZT.494,snatac-seq data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"Biotechnology	Molecular biology	Genetics
"
HBM759.FHWP.826,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"Genomics	Epigenetics	Molecular biology
"
HBM772.XXCD.697,codex data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"Cell biology	Transcriptomics	Genetics
"
HBM398.ZSNW.578,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"Cell biology	Genetics	Immunology
"
HBM857.DKPM.277,lc-ms top down data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"Biology   Human genetics   RNA
"
HBM349.XPRZ.258,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"Analytical chemistry	Molecular biology	Proteomics
"
HBM442.SBCR.983,snrna-seq (10x genomics v3) data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"Bioinformatics	Molecular biology	Genetics
"
HBM477.MNQW.845,tmt lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Biomedical science	Molecular biology	Genomics
"
HBM277.WQXZ.332,tmt lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"Biology	Cell biology	Gastroenterology
"
HBM564.DSPG.945,codex [cytokit + sprm] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"Biochemistry	Genetics	Molecular biology
"
HBM893.LCWM.423,whole genome sequencing data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"Cell biology	Cytogenetics	Gastroenterology
"
