Name,Description,Model,Predictions,Hallucinations
Transcriptome from spores germinated in-vitro,RNA from S. lophii 110 spores germinated in-vitro was analyzed by Illumina RNA-Seq.,gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Molecular biology'}",set()
Male tanscriptome at various lifestages,Male transcriptome at various lifestages,gpt-3.5-turbo,"{'Gene expression', 'Transcriptomics', 'RNA'}",set()
<i>Aspergillus tanneri</i> NIH1004 Genome Sequence and Annotation,Genome Sequence and Annotation of Aspergillus tanneri NIH1004,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Molecular biology'}",set()
"Mosquito surveillance in Desplaines Valley Mosquito Abatement, Illinois, USA, 2020",Desplaines Valley Mosquito Abatement NJLT and gravid trap surveillance 2020. (MapVEu VBP0000721),gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Molecular biology'}",set()
<i>Trypanosoma vivax</i> Y486 Genome Sequence and Annotation,Genome sequence and annotation for Trypanosoma vivax Y486,gpt-3.5-turbo,"{'Veterinary medicine', 'Environmental sciences', 'Infectious disease'}",set()
Montana State University mosquito data for 2008,"2008 mosquito surveillance data collected by Montana State University, Department of Animal and Range Sciences. (MapVEu VBP0000705)",gpt-3.5-turbo,"{'Genetics', 'Parasitology', 'Genomics'}",set()
Histone methylation in wild type and pfSETvs knockout,"Localization of histone modification sites (H3K36me3, H3K36me2, H3K4me3, H3K9me3, H3K20me3) in P. falciparum wild type 
    and P. falciparum variant-silencing SET (pfSETvs, PF3D7_1322100) knockouts at 18 and 42 hours post-invasion.",gpt-3.5-turbo,"{'Microbiology', 'Ecology', 'Environmental sciences'}",set()
Tachyzoite Intra- and Extracellular Lysine-Acetylomes (RH),MS/MS analysis of peptides affinity purified from parasite lysate using an anti-acetyl-lysine antibody.,gpt-3.5-turbo,"{'Cell biology', 'Biochemistry', 'Epigenetics'}",set()
<i>Aspergillus novofumigatus</i> IBT 16806 Genome Sequence and Annotation,Aspergillus novofumigatus IBT 16806 Genome Sequence and Annotation,gpt-3.5-turbo,"{'Parasitology', 'Biochemistry', 'Proteomics'}",set()
<i>Naganishia albida</i> NRRL Y-1402 Genome Sequence,Genome sequence for Naganishia albida NRRL Y-1402,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Molecular biology'}",set()
"Mosquito surveillance in Hernando County, Florida, USA. 2018",Mosquito abundance in Mosquito surveillance from the Hernando County Mosquito Control Vector Surveillance program to survey mosquito populations. (MapVEu VBP0000638),gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
Cryptococcus neoformans sexual reproduction is controlled by a quorum sensing peptide,Transcriptomic analysis of gene expression targeting pheromone pathways and quorum sensing.,gpt-3.5-turbo,"{'Public health and epidemiology', 'Environmental sciences', 'Infectious disease'}",set()
pupal cuticles and larval head capsules,We conducted our analysis on the cast head capsules left behind when fourth instar larvae molted to pupae and on cast whole body cuticles left behind when pupae molted to adults.,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Molecular biology'}",set()
Promastigote Form Origins of Replication -early S and late S vs G2 (SE),"Origins of replication in L. major Friedlin determined by Marker 
        Frequency Analysis, a technique that compares frequency of marker sequences 
        in replicating and non-replicating cells.
        Whole genome DNA-Seq of FACS sorted promastigotes is presented as the 
        ratio (S- vs G2-phase) of the frequencies of markers (DNA-Seq reads) in 2.5 kb bins.",gpt-3.5-turbo,"{'Laboratory animal science', 'Microbiology', 'Anatomy'}",set()
Insecticide cross resistance spectra and underlying resistance mechanisms of Sri Lanka,Insecticide resistance study imported from IRBase. (MapVEu VBP0000103),gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
<i>Aspergillus tubingensis</i> CBS 134.48 Genome Sequence and Annotation,Genome sequence and annotation for Aspergillus tubingensis CBS 134.48,gpt-3.5-turbo,"{'Genetics', 'Zoology', 'Environmental sciences'}",set()
Hyper LOPIT Global mapping of protein subcellular location,HyperLOPIT spacial proteomics was used to simultaneously capture the steady-state subcellular association of thousands of proteins in the apicomplexan Toxoplasma.,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
Aligned genome sequence reads - Candida auris clinical isolates (global),154 Candida auris isolates from various countries and continents,gpt-3.5-turbo,"{'Cell biology', 'Computational biology', 'Proteomics'}",set()
Effect of bloodmeal on mosquito whole body transcriptome,"Whole body transcriptomes (RNA-Seq) from female 5-day-old, non-blood fed (NBF) Anopheles gambiae and
                      females 3 hours after a blood meal (BF3h)",gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Infectious disease'}",set()
"Mosquito surveillance in Manatee County, Florida, USA. 2016",Mosquito surveillance from the Manatee County Mosquito Control District Vector Surveillance program to survey mosquito populations. (MapVEu VBP0000256),gpt-3.5-turbo,"{'Tropical medicine', 'Transcriptomics', 'Infectious disease'}",set()
SNP calls on WGS of Candida auris isolates obtained by NY Public Health's Wadsworth Center Mycology Laboratory,C. auris strains were isolated from a multi-visceral transplant recipient with refractory fungal peritonitis.,gpt-3.5-turbo,"{'Environmental sciences', 'Infectious disease'}","{'I', 'I\nInfectious disease', 'I\nVector-borne diseases'}"
"Mosquito surveillance in Desplaines Valley Mosquito Abatement, Illinois, USA, 1985",Desplaines Valley Mosquito Abatement 1985. (MapVEu VBP0000487),gpt-3.5-turbo,"{'Bioinformatics', 'Microbiology', 'Infectious disease'}",set()
"Mosquito surveillance in Southern Nevada, USA. 2012","Mosquito surveillance from the Southern Nevada Health District Vector Surveillance program to survey mosquito populations for diseases including West Nile Virus (WNV), Western Equine Encephalitis (WEE), and Saint Louis Encephalitis (SLE). (MapVEu VBP0000246)",gpt-3.5-turbo,"{'Microbiology', 'Environmental sciences', 'Public health and epidemiology'}",set()
"3D7AH1S2 vs. 3D7S8.4 (ring, trophozite, schizont)",Transcriptomes of two isogenic P. falciparum clones (3D7S8.4 and 3D7AH1S2) of distinct adhesive and antigenic phenotypes determined using a P. falciparum 70-mer oligonucleotide microarray.,gpt-3.5-turbo,"{'Environmental sciences', 'Infectious disease', 'Public health and epidemiology'}",set()
ChIP-seq of Leishmania mexicana BDF5,ChIP-seq of Leishmania mexicana BDF5,gpt-3.5-turbo,"{'Tropical medicine', 'Transcriptomics', 'Parasitology'}",set()
"Susceptibility of Aedes aegypti larvae to the insecticide temephos in the Federal District, Brazil",Insecticide resistance study imported from IRBase. (MapVEu VBP0000017),gpt-3.5-turbo,"{'Bioinformatics', 'Parasitology', 'Molecular biology'}",set()
SNP calls on WGS of Cryptococcus gattii isolates collected from the North American Pacific Northwest.,"WGS of C. gattii populations (VGIIa, VGIIb, and VGIIc).",gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Environmental sciences'}",{'Entomology'}
Giardia secretome IEC infection (GassAWB aligned),"Secretome of Giardia intestinalis isolates WB clone C6 (ATCC30957; assemblage A) and GS, clone H7 (ATCC50581; assemblage B) during interaction with intestinal epithelial cells (IECs)",gpt-3.5-turbo,"{'Genetics', 'Infectious disease', 'Genomics'}",set()
<i>Cryptosporidium ubiquitum</i> isolate 39726 Genome Sequence and Annotation,Cryptosporidium ubiquitum isolate 39726 sequence and annotation,gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Immunology'}",set()
Aspergillus fumigatus LH-EVOL strains,Serial passaged A. fumigatus in lung homogenate to generate Lung Homogenate EVOLved (LH-EVOL) strain.,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Parasitology'}",set()
Intraerythrocytic development cycle transcriptome (2018),Strand specific RNA-Seq analysis of 8 time points during the P. falciparum 3D7 intraerythrocytic development cycle.,gpt-3.5-turbo,"{'Medical biotechnology', 'Microbiology', 'Genetics'}",set()
"State-wide mosquito surveillance in Iowa, USA, 1992 (New Jersey light trap)","Mosquito collections have been made in various locations in Iowa, USA, using New Jersey light traps. (MapVEu VBP0000414)",gpt-3.5-turbo,"{'Parasitology', 'Transcriptomics', 'Molecular biology'}",set()
<i>Anopheles farauti</i> FAR1 Genome Sequence and Annotation,Genome Sequence and Annotation for Anopheles farauti FAR1,gpt-3.5-turbo,"{'Genomics', 'Zoology', 'Environmental sciences'}",{'Entomology'}
Testis vs carcass gene expression (An. merus),Virgin male testis vs carcass gene expression,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Genetics'}",set()
Liver stage hypnozoite vs schizont transcriptomes (primary culture),Transcriptomic analysis of replicating (schizont) and dormant (hypnozoite) liver stages of Plasmodium cynomolgi determined by RNA-Seq analysis.,gpt-3.5-turbo,"{'Genetics', 'Reproductive health', 'Developmental biology'}",set()
Aligned genomic sequence reads - 8 strains,"Whole genome resequencing data from 8 P. falciparum strains (Dd2 HB3 IT 7G8 CS2 GB4 T9/94 V1/S) were used to call SNPs 
       and determine CNV at the gene and chromosome level.",gpt-3.5-turbo,"{'Parasitology', 'Transcriptomics', 'Molecular biology'}",set()
<i>Talaromyces stipitatus</i> ATCC 10500 Genome Sequence and Annotation,Genome sequence and annotation for Talaromyces stipitatus ATCC 10500.,gpt-3.5-turbo,"{'Genomics', 'Genetic variation', 'DNA'}",set()
<i>Apiotrichum montevideense</i> JCM 9937 Genome Sequence,Genome Sequence of Apiotrichum montevideense JCM 9937,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
"Spatial data of Ixodes ricinus instar abundance and nymph pathogen prevalence, Scandinavia, 2016&#8211;2017","In a joint Scandinavian study, we measured Ixodes ricinus instar abundance at 159 sites in southern Scandinavia in August-September, 2016, and collected 29,440 tick nymphs at 50 of these sites. Additionally, abundance was measured at 30 sites in August-September, 2017. We tested the 29,440 tick nymphs in pools of 10 in a Fluidigm real-time PCR chip to screen for 17 different tick-associated pathogens, 2 pathogen groups and 3 tick species.",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Sequence analysis'}",set()
Mapping insecticide resistance and characterization of resistance mechanisms in Anopheles arabiensis (Diptera: Culicidae) in Ethiopia,"Insecticide resistance was monitored in several study sites in Ethiopia from 2013 to 2015 using papers impregnated with discriminating concentrations of DDT, deltamethrin, bendiocarb, propoxur, malathion, fenitrothion and pirimiphos-methyl, following the WHO insecticide susceptibility test procedure. Mosquitoes sampled from different localities for WHO bioassay were morphologically identified as An. gambiae (s.l.) using standard taxonomic keys. Samples were identified to species using species-specific polymerase chain reaction (PCR) and screened for the presence of target site mutations L1014F, L1014S and N1575Y in the voltage gated sodium channel (VGSC) gene and G119S in the acethylcholinesterase (AChE) gene using allele-specific PCR. Biochemical assays were performed to assess elevated levels of acetylcholinesterases, carboxylcholinesterases, glutathione-S-transferases (GSTs) and cytochrome P450s monooxygenases in wild populations of An. arabiensis, compared to the fully susceptible Sekoru An. arabiensis laboratory strain. (MapVEu VBP0000204)",gpt-3.5-turbo,"{'Zoology', 'Environmental sciences', 'Infectious disease'}",set()
Susceptibility of Anopheles gambiae to insecticides used for malaria vector control in Rwanda,Larvae of Anopheles gambiae sensu lato mosquitoes were collected in 12 sentinel sites throughout Rwanda. These were reared to adults and analysed for knock-down and mortality using WHO insecticide test papers with standard diagnostic doses of the recommended insecticides. A sub-sample of tested specimens was analysed for the presence of knockdown resistance (kdr) mutations. (MapVEu VBP0000152),gpt-3.5-turbo,"{'Microbiology', 'Molecular biology', 'Infectious disease'}",set()
Stage Conversion,E. histolytica HM-1:IMSS Stage Conversion Array Profiles,gpt-3.5-turbo,"{'Population genetics', 'Infectious disease'}",{'Vector biology'}
Total Flagellar Proteome from bloodstream form,Comparative proteomics identifying interactive partners of Deflagellation Inducible Protein 13 (DIP13),gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Personalised medicine'}",set()
Investigating_genetic_basis_of_meiotic_drive_in_Aedes_aegypti_,"To investigate genetic basis of meiotic drive in Aedes aegypti, gene expression is compared between heterozygous meiotic drive expressors and the reciprocal cross (which don't express).",gpt-3.5-turbo,"{'""Molecular interactions, pathways and networks""', 'Molecular biology', 'Proteomics'}",set()
Mosquito surveillance from 2018-10-10 to 2018-11-25 by BG-Counter smart traps owned by Collier Mosquito Control District.,Mosquito surveillance from 2018-10-10 to 2018-11-25 by BG-Counter smart traps owned by Collier Mosquito Control District. (MapVEu VBP0000347),gpt-3.5-turbo,"{'Genetics', 'Genomics', 'Gene expression'}",set()
SNP calls on Batrachochytrium dendrobatidis WGS (Hammersmith),"SNP calls on WGS analysis of B. dendrobatidis isolates collected from various species, countries, and continents.",gpt-3.5-turbo,"{'Public health and epidemiology', 'Microbiology', 'Infectious disease'}",set()
SNP calls on WGS of six F. graminearum strains collected from wheat fields in France,Sequencing analysis of F. graminearum strains collected in France.,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Molecular biology'}",set()
Transcriptional responses to macrophage phagocytosis,Transcriptional responses to macrophage phagocytosis by Clavispora lusitaniae,gpt-3.5-turbo,"{'Genetics', 'Microbiology'}",{'Sequencing'}
"Franklin County Public Health data in Franklin county, Ohio, 2015.","2015 mosquito data from Franklin county, Ohio, collected by the Franklin County Public Health Department. (MapVEu VBP0000608)",gpt-3.5-turbo,"{'Microbiology', 'Transcriptomics', 'Immunology'}",set()
Tachyzoite Transcriptome Time Series (GT1),T. gondii GT1  Tachyzoite  mRNA Illumina sequences aligned to the ME49 Genome,gpt-3.5-turbo,"{'Public health and epidemiology', 'Environmental sciences', 'Infectious disease'}",set()
Evaluation of human-baited double net trap and human-odour-baited CDC light trap for outdoor host-seeking malaria vector surveillance in Kenya and Ethiopia,This study was conducted to evaluate the performance of human-odour-baited CDC light trap (HBLT) and human-baited double net trap (HDNT) for outdoor host-seeking malaria vector surveillance in Kenya and Ethiopia.,gpt-3.5-turbo,"{'Zoology', 'Transcriptomics', 'Infectious disease'}",set()
"SNP calls on WGS of clinical strains from South African laboratory-based surveillance, 2005-2013","Clinical Cryptococcus gattii strains from South African laboratory-based surveillance, 2005-2013.",gpt-3.5-turbo,"{'Parasitology', 'Environmental sciences', 'Public health and epidemiology'}",set()
<i>Pneumocystis jirovecii</i> RU7 Genome Sequence and Annotation,Genome Sequence and Annotation of Pneumocystis jirovecii RU7,gpt-3.5-turbo,"{'Genetics', 'Computational biology', 'Sequence analysis'}",set()
<i>Endotrypanum monterogeii</i> strain LV88 Genome Sequence and Annotation,Endotrypanum monterogeii LV88 Genome Sequence and Annotation,gpt-3.5-turbo,"{'Genomics', 'Microbiology'}",{'Annotation'}
<i>Aspergillus cristatus</i> GZAAS20.1005 Genome Sequence and Annotation,Genome Sequence and Annotation of Aspergillus cristatus GZAAS20.1005,gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Molecular biology'}",set()
Transcriptome and Translatome of epimastigote and metacyclic stages (CL Brener aligned),"Transcriptome and Translatome of T. cruzi Dm28c strain
       mapped against T. cruzi CL Brener.",gpt-3.5-turbo,"{'Genomics', 'Molecular biology', 'Sequence analysis'}",set()
"Insecticide susceptibility of Aedes aegypti from Santo Domingo, Dominican Republic",Insecticide resistance study imported from IRBase. (MapVEu VBP0000018),gpt-3.5-turbo,"{'Transcriptomics', 'Parasitology', 'RNA'}",set()
GPL10710 - NotreDame Ae.aegypti,NimbleGen Aedes aegypti custom array,gpt-3.5-turbo,"{'Mapping', 'Infectious disease'}",{'Irbase'}
<i>Pneumocystis canis</i> CanA Genome Sequence and Annotation,Genome Sequence and Annotation of Pneumocystis canis CanA,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
When intensity of deltamethrin resistance in Anopheles gambiae s.l. leads to loss of Long Lasting Insecticidal Nets bio-efficacy: a case study in north Cameroon,"An. gambiae s.l. reared from larval collections in Pitoa were tested for susceptibility to DDT, permethrin and deltamethrin, using standard WHO tube assays. Intensity of deltamethrin resistance was explored using WHO tube assays, but across six working concentrations from 0.001 % to 0.5 %. Bio-efficacy of unwashed and washed PND was assessed using WHO cone test. Species identification and kdr 1014 genotyping were performed on mosquito samples, using PCR-RFLP and HOLA methods respectively. (MapVEu VBP0000141)",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Genetics'}",set()
Mosquito abundance in rural Tanzania,2019 (MapVEu VBP0000614),gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Molecular biology'}",set()
Aligned Repeat Elements,Repetitive Elements in the Genome,gpt-3.5-turbo,"{'""Data architecture, analysis and design""', 'Environmental sciences', 'Infectious disease'}",set()
The contribution of aestivating mosquitoes to the persistence of Anopheles gambiae in the Sahel,Mosquito abundance in the Sahel (MapVEu VBP0000619),gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Genomics'}",set()
Discovery of Point Mutations in the Voltage-Gated Sodium Channel from African Aedes aegypti Populations: Potential Phylogenetic Reasons for Gene Introgression,"A high resistance to DDT and moderate resistance to permethrin was observed in both Ae. aegypti aegypti (Aaa) and Ae. aegypti formosus (Aaf) colonies collected in Ghana. Concurrently, high frequencies of F1534C mutations were found in the above mosquito colonies, and this was its first detection on the African continent. We found a strong linkage of F1534C mutation and the introns between exon 20 and 21 commonly found in South East Asian and South and Central American countries. (MapVEu VBP0000160)",gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Environmental sciences'}",set()
<i>Ophiostoma piceae</i> UAMH 11346 Genome Sequence and Annotation,Genome Sequence and Annotation of Ophiostoma piceae UAMH 11346,gpt-3.5-turbo,"{'Genetics', 'Ecology', 'Genomics'}",set()
<i>Blastocrithidia nonstop</i> P57 Genome Sequence,Genome Sequence of Blastocrithidia nonstop P57,gpt-3.5-turbo,"{'Genomics', 'Computational biology', 'Molecular biology'}",set()
Neurospora Genome Project Phenotype Image Collection (knockout strain collection),Systematic characterisation of colony growth and morphology of Neurospora crassa knock out mutants.,gpt-3.5-turbo,"{'Genetics', 'Sequence analysis', 'Genomics'}",set()
<i>Bos taurus</i> breed Hereford Genome Sequence and Annotation,Genome sequence and annotation for Bos taurus breed Hereford,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Molecular biology'}",set()
<i>Aedes albopictus</i> Foshan FPA Genome Sequence and Annotation,Genome Sequence and Annotation of Aedes albopictus Foshan FPA,gpt-3.5-turbo,"{'Genomics', 'Animal study', 'Agricultural science'}",set()
"Influence of glucose on transcriptome of SS, LS, PC","RNA-Seq analysis of long slender, short stumpy (with or without added glucose and proline/threonine) and 
procyclic form cells differentiated from SS in very low glucose.",gpt-3.5-turbo,"{'Genomics', 'Biology', 'Sequence analysis'}",set()
Transcriptome of lung epithelial cells stimulated by hemozoin,"Transcriptome sequencing (RNA-seq) of 16HBE human bronchial epithelial cells following 24h stimulation with hemozoin in media at three different concentrations (0, 100, and 200 µg/ml)",gpt-3.5-turbo,"{'Tropical medicine', 'Nutritional science', 'Transcriptomics'}",set()
Malaria vector bionomics and transmission in irrigated and non-irrigated sites in western Kenya,Adult mosquitoes were sampled in two study sites representing irrigated and non-irrigated agroecosystems in western Kenya using a variety of trapping methods. The mosquito samples were identified to species and assayed for host blood meal source and Plasmodium spp. sporozoite infection using polymerase chain reaction.,gpt-3.5-turbo,"{'Respiratory medicine', 'Transcriptomics'}",{'Infection'}
Single-cell transcriptomic analysis of bloodstream Trypanosoma brucei: wild-type only,Single cell transcriptomic analysis of bloodstream  Trypanosoma brucei reconstructs cell cycle progression and devlopmental quorum sensing.,gpt-3.5-turbo,"{'Medical informatics', 'Parasitology', 'Infectious disease'}",set()
Susceptibility of Italian populations of Aedes albopictus to temephos and to other insecticides,Insecticide resistance study imported from IRBase. (MapVEu VBP0000023),gpt-3.5-turbo,"{'Microbiology', 'Transcriptomics', 'Parasitology'}",set()
"Polymorphisms in voltage-gated sodium channel gene and susceptibility of Aedes albopictus to insecticides in three districts of northern West Bengal, India","Larval susceptibility of Aedes albopictus to temephos and adult susceptibility to 4% DDT, 0.05% deltamethrin, and 5% malathion as per WHO protocols in the northern districts of West Bengal. Polymorphisms in the VGSC gene were studied by direct sequencing of PCR products. (MapVEu VBP0000217)",gpt-3.5-turbo,"{'Toxicology', 'Population genetics', 'Infectious disease'}",set()
"Mosquito surveillance in Hernando County, Florida, USA. 2017",Mosquito surveillance from the Hernando County Mosquito Control Vector Surveillance program to survey mosquito populations. (MapVEu VBP0000251),gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Infectious disease'}",set()
<i>Trichosporon asahii</i> var. asahii CBS 2479 Genome Sequence and Annotation,Genome Sequence and Annotation of Trichosporon asahii var. asahii CBS 2479,gpt-3.5-turbo,"{'Population genetics', 'Environmental sciences', 'Infectious disease'}",set()
Transcriptional profiles induced by exposure to crystalline cellulose,mRNA from wild type and clr-2/clrB mutants were collected after a culture shift from sucrose/glucose to Avicel (crystaline cellulose) or no carbon media.,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Molecular biology'}",set()
Manually Curated Phenotypes,Manually curated phenotypes from VEuPathDB for selected fungal organisms,gpt-3.5-turbo,"{'Cell biology', 'Bioinformatics', 'Transcriptomics'}",set()
Multiple resistance in Anopheles culicifacies Giles,Insecticide resistance study imported from IRBase. (MapVEu VBP0000039),gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Phenomics'}",set()
<i>Coccidioides immitis</i> WA_211 Genome Sequence and Annotation,Genome Sequence and Annotation of Coccidioides immitis WA_211,gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Infectious disease'}",set()
"The emergence of insecticide resistance in the major malaria vector Anopheles funestus (Diptera: Culicidae) from sentinel sites in Mutare and Mutasa Districts, Zimbabwe","Indoor-resting mosquitoes were collected in randomly selected pyrethroid-sprayed houses around Burma Valley and Zindi sentinel sites in Mutare and Mutasa Districts, respectively, using prokopac aspirator in February 2014. A. funestus mosquitoes were identified in the field using morphological keys and divided into two cohorts. One cohort was used immediately for WHO susceptibility tests and the other batch was transferred to the National Institute of Health Research insectary in Harare for oviposition. Susceptibility and intensity resistance assays were carried out on polymerase chain reaction-assayed, 3-5 days old, A. funestus s.s. F1 progeny females. (MapVEu VBP0000148)",gpt-3.5-turbo,"{'Genomics', 'Microbiology'}",{'Annotation'}
Ixodes scapularis and Ixodes pacificus surveillance data in the USA,Ixodes scapularis and Ixodes pacificus by county in the contiguous United States,gpt-3.5-turbo,"{'Genetics', 'Zoology', 'Infectious disease'}",{'Entomology'}
Natural human Plasmodium infections in major Anopheles mosquitoes in western Thailand,Adult Anopheles mosquitoes were collected using CDC light traps and cow bait in 7 villages along the Thai-Myanmar border in January 2011 - March 2013. Mosquitoes were determined to species by morphological characters. Plasmodium-positivity was determined by circumsporozoite protein ELISA. (MapVEu VBP0000159),gpt-3.5-turbo,"{'Population genetics', 'Ecology', 'Infectious disease'}",set()
Filarial worm-mosquito interactions,Time-course mRNA profiles of thoracic tissues of filarial parasite Brugia malayi and host mosquito Aedes aegypti were generated by deep sequencing in mosquito strains Liverpool (LVP) and Red Eye (RED). RED does not support the development of B. malayi to L3.,gpt-3.5-turbo,"{'Zoology', 'Parasitology', 'Infectious disease'}",set()
Strain specific A. fumigatus persistence in the murine lung,"Characterisation of W72310 strain by WGS and comparison to a common reference strain, CEA10.",gpt-3.5-turbo,"{'Genetics', 'Animal study', 'Parasitology'}",set()
<i>Aspergillus eucalypticola</i> CBS 122712 Genome Sequence and Annotation,Genome Sequence and Annotation of Aspergillus eucalypticola CBS 122712,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Molecular biology'}",set()
Transcriptomes during vegetative and sexual development stage,"Strand-specific RNA-Seq from various growth stages (hyphae and 3, 4, and 5 days post fertilization.",gpt-3.5-turbo,"{'Genetics', 'Genomics', 'Genomic imprinting'}",set()
"Insecticide susceptibility status of invasive Aedes albopictus across dengue endemic districts of Odisha, India.","Aedes albopictus is currently the most invasive mosquito species in the world.
Keeping in view the wide emergence of insecticide resistance, it is imperative to focus on the
current susceptibility status for various insecticides in Ae. albopictus. The present study is
focused on understanding the insecticide resistance mechanism of Ae. albopictus collected from dengue endemic districts of Odisha. (MapVEu VBP0000218)",gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Developmental biology'}",set()
"Female mosquitoes from two populations (Gainesville and Vero Beach; Florida, USA) feed on blood with West Nile virus",Two mosquito populations from Florida (Gainesville and Vero Beach) with known differences in vector competence to West Nile virus (WNV) were sequenced,gpt-3.5-turbo,"{'Zoology', 'Infectious disease', 'Public health and epidemiology'}",set()
N-terminal Peptides (RH),Toxoplasma gondii RH N-terminal Peptides,gpt-3.5-turbo,"{'Genomics', 'Zoology', 'Infectious disease'}",set()
mRNA-Seq of transgenic Ae. aegypti expressing an anti-DENV single-chain antibody,"mRNA-Seq of transgenic Ae. aegypti expressing an anti-DENV single-chain antibody, which confers resistance to dengue virus (DENV).",gpt-3.5-turbo,"{'Genetics', 'Parasitology', 'Proteomics'}",set()
I. scapularisISE6 cells uninfected (control) vs infected with Anaplasma phagocytophilum human NY18 isolate,Two samples with two replicates each were analyzed. Samples included Ixodes scapularis ISE6 cells uninfected (control) and infected with Anaplasma phagocytophilum human NY18 isolate.,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Genomics'}",set()
Tachyzoite conoid proteome (RH),"Proteomic analysis of conoid enriched/depleted 
    fractions of T. gondii RH tachyzoites.",gpt-3.5-turbo,"{'Cell biology', 'Immunology', 'Infectious disease'}",set()
<i>Plasmodium berghei</i> ANKA Genome Sequence and Annotation,Genome sequence and annotation for Plasmodium berghei ANKA  (Parasite Genomics Group at the Wellcome Trust Sanger Institute),gpt-3.5-turbo,"{'Microbiology', 'Parasitology', 'Proteomics'}",set()
Live mosquito colonies available to the research community from MR4,"The Malaria Research and Reference Reagent Resource Center (MR4) has provided a central resource for malaria reagents, protocols and technical support for the international research community since 1998.  Live mosquitoes are available upon request. (MapVEu VBP0000001)",gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Sequence analysis'}",set()
"Mosquito surveillance in Desplaines Valley Mosquito Abatement, Illinois, USA, 2011",Desplaines Valley Mosquito Abatement 2011. (MapVEu VBP0000523),gpt-3.5-turbo,"{'Veterinary medicine', 'Zoology', 'Infectious disease'}",{'Entomology'}
<i>Plasmodium falciparum</i> SN01 Genome Sequence and Annotation,Genome Sequence and annotation for Plasmodium falciparum SN01,gpt-3.5-turbo,"{'Microbiology', 'Environmental sciences', 'Public health and epidemiology'}",set()
Fluconazole Sensitivity of Wild-type vs cfo1 Mutant,Transcriptome profiling of WT and cfo1 mutant grown with and without fluconazole.,gpt-3.5-turbo,"{'Genomics', '""Data submission, annotation, and curation""', 'Parasitology'}",set()
Anopheles quadriannulatus SANGWE transcripts from build 54 models,Transcripts for Anopheles quadriannulatus SANGWE build 54 models,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Transcriptomics'}",set()
<i>Trypanosoma cruzi</i> TCC Genome Sequence and Annotation,Genome sequence and annotation for Trypanosoma cruzi TCC sequenced with PacBio Single Molecule Real-Time technology and Illumina methods.,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Biology'}",set()
<i>Blastomyces gilchristii</i> SLH14081 Genome Sequence and Annotation,Genome Sequence and Annotation for Blastomyces gilchristii SLH14081,gpt-3.5-turbo,"{'Genomics', 'Molecular biology', 'Genetic engineering'}",set()
<i>Cryptosporidium ryanae</i> 45019 Genome Sequence and Annotation,Genome Sequence and Annotation of Cryptosporidium ryanae 45019,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Biology'}",set()
<i>Apophysomyces variabilis</i> NCCPF 102052 Genome Sequence,Genome Sequence of Apophysomyces variabilis NCCPF 102052,gpt-3.5-turbo,"{'Genomics', 'Parasitology', 'Biology'}",set()
<i>Anopheles coluzzii</i> Ngousso Genome Sequence and Annotation,Genome Sequence and Annotation for Anopheles coluzzii Ngousso,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Proteomics'}",set()
