Name,Description,Model,Predictions,Hallucinations
HBM849.TWBF.722,scirna-seq data from the heart of a 51-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Medical biotechnology'}",set()
HBM389.FGMD.644,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Molecular biology'}",set()
HBM984.PMZN.942,pas stained microscopy data from the kidney (left) of a 58-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Human genetics'}",set()
HBM242.HNLH.466,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Anatomy'}",{'Microscopy'}
HBM587.SCQP.845,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Human genetics'}",set()
HBM446.TBPT.898,snrna-seq [salmon] data from the bladder of a 43-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Microbiology', 'Human genetics'}",set()
HBM853.XQFP.642,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Transcriptomics', 'Urology and nephrology', 'Human biology'}",set()
HBM596.PZBR.726,whole genome sequencing data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Molecular biology'}",set()
HBM592.DXHG.266,scirna-seq [salmon] data from the heart of a 45-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Biomedical science', 'Human genetics'}",set()
HBM673.ZXZT.494,snatac-seq data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Biotechnology', 'Molecular biology'}",set()
HBM759.FHWP.826,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Molecular biology', 'Epigenetics'}",set()
HBM772.XXCD.697,codex data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Transcriptomics'}",set()
HBM398.ZSNW.578,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Immunology'}",set()
HBM857.DKPM.277,lc-ms top down data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"{'RNA', 'Biology', 'Human genetics'}",set()
HBM349.XPRZ.258,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Analytical chemistry', 'Molecular biology', 'Proteomics'}",set()
HBM442.SBCR.983,snrna-seq (10x genomics v3) data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM477.MNQW.845,tmt lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Molecular biology', 'Genomics'}",set()
HBM277.WQXZ.332,tmt lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Biology', 'Gastroenterology'}",set()
HBM564.DSPG.945,codex [cytokit + sprm] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Biochemistry', 'Molecular biology'}",set()
HBM893.LCWM.423,whole genome sequencing data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Cytogenetics', 'Gastroenterology'}",set()
HBM449.JXLG.799,snrna-seq (snare-seq2) [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Biology', 'Medicine'}",set()
HBM466.RBPX.375,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Transcriptomics', 'Biology'}",set()
HBM864.XMFH.374,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Transcriptomics', 'Biology', 'Medicine'}",set()
HBM666.FFFW.363,sciatac-seq data from the heart of a 50-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Transcriptomics'}",set()
HBM423.MVZQ.973,snatacseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cardiology', 'Genomics'}",set()
HBM582.WMNG.697,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Molecular biology'}",set()
HBM232.MLHJ.832,scrna-seq (10x genomics) [salmon] data from the spleen of a 21-year-old black or african american female,gpt-3.5-turbo,"{'Biomedical science', 'Microbiology', 'Molecular biology'}",set()
HBM423.DGWR.397,sciatac-seq [snapatac] data from the pancreas of a 60-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Bioinformatics'}",set()
HBM587.JPLF.798,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Human genetics'}",set()
HBM788.XWPV.347,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM489.LPCX.978,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'RNA'}",set()
HBM254.SXCB.872,whole genome sequencing data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Biology'}",set()
HBM556.VXGQ.987,maldi ims data from the kidney (right) of a 58-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Genomics'}",set()
HBM298.KXFW.694,snrnaseq (snare-seq2) data from the kidney (right) of a 54.0-year-old white male,gpt-3.5-turbo,"{'Animal study', 'Proteomics', 'Anatomy'}",set()
HBM655.RVNL.232,snrna-seq (10x genomics v3) data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Preclinical and clinical studies'}","{'Clinical study', 'Age-related study'}"
HBM265.TSQB.698,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Biotechnology', 'Transcriptomics'}",set()
HBM726.DDNW.235,bulk atac-seq data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'Immunology'}",set()
HBM959.XNWL.627,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Molecular biology', 'Epigenetics'}",set()
HBM369.FCNZ.863,snrna-seq (10x genomics v3) data from the kidney (left) of a 40-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM522.KSXQ.785,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Taxonomy', 'Transcriptomics', 'Biology'}",set()
HBM892.SQNT.843,pas stained microscopy data from the kidney (left) of a 56-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Biology', 'Anatomy'}",set()
HBM523.VXBR.729,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'DNA packaging', 'Anatomy'}",set()
HBM835.KPRS.372,autofluorescence microscopy data from the kidney (right) of a 48-year-old white male,gpt-3.5-turbo,{'Microbiology'},set()
HBM279.SSXF.866,autofluorescence microscopy data from the kidney (left) of a 61-year-old white female,gpt-3.5-turbo,{'Human biology'},set()
HBM522.VFGB.335,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,{'Biology'},set()
HBM628.XTDP.423,slide-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Microbiology', 'Anatomy'}",set()
HBM878.HZJK.366,snrnaseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Anatomy'}",set()
HBM666.SDLF.468,codex [cytokit + sprm] data from the spleen of a 18-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'RNA'}",set()
HBM842.LQDP.877,codex [cytokit + sprm] data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Biology'}",set()
HBM323.JGNJ.947,bulk atac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Human genetics', 'RNA'}",set()
HBM493.KRKM.973,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Immunology'}",set()
HBM278.GBJP.459,sciatac-seq data from the heart of a 55-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Gastroenterology', 'Microbiology'}",set()
HBM947.GLGL.465,snrna-seq (snare-seq2) [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Human biology'}",set()
HBM757.DVSN.643,snatac-seq data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Bioinformatics', 'Analytical chemistry', 'Molecular biology'}",set()
HBM777.SPJL.644,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Molecular biology'}",set()
HBM446.FXTJ.757,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Genetics', 'RNA'}",set()
HBM292.GSZL.269,snrna-seq [salmon] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,{'Gastroenterology'},{'Biology   Bioinformatics'}
HBM522.CFLM.852,multiplex ion beam imaging data from the uterus of a 21.5-year-old unknown female,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Molecular biology'}",set()
HBM546.NVKL.577,snatac-seq data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Genomics'}",set()
HBM854.BBHR.384,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Transcriptomics', 'Biology'}",set()
HBM744.MBPT.666,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Medical biotechnology', 'Animal study', 'Anatomy'}",set()
HBM376.FRWD.797,seqfish data from the spleen of a 62-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Human biology'}",set()
HBM939.CNSV.893,snrnaseq (snare-seq2) data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Taxonomy', 'Microbiology'}",{'Age and Ageing'}
HBM766.PSCS.545,snrnaseq (snare-seq2) data from the kidney (left) of a 76.0-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Transcriptomics'}",set()
HBM559.LDFK.532,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Cell biology', 'Computational biology', 'Human biology'}",set()
HBM685.TBGN.663,codex [cytokit + sprm] data from the lymph node of a 21-year-old black or african american female,gpt-3.5-turbo,"{'Biology', 'RNA'}",{'CNSV'}
HBM557.SGTC.262,codex [cytokit + sprm] data from the lymph node of a 32-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Genomics'}",set()
HBM599.WWZR.348,snatac-seq [snapatac] data from the small intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Bioinformatics', 'Molecular biology'}",set()
HBM943.ZXSC.662,snrna-seq (10x genomics v3) data from the bladder of a 25-year-old white male,gpt-3.5-turbo,"{'Microbiology', 'Biology', 'Immunology'}",set()
HBM737.WSXM.893,scirna-seq data from the heart of a 60-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Biology', 'Immunology'}",set()
HBM829.WPMT.279,lc-ms bottom up data from the kidney (right) of a 55-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Human biology'}",set()
HBM987.XGTH.368,codex data from the spleen of a 1-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Transcriptomics', 'Biology'}",set()
HBM368.QPXJ.543,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Human biology'}",set()
HBM679.RWJH.877,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Human biology', 'Molecular biology', 'Anatomy'}",set()
HBM955.HLLV.597,scrna-seq (10x genomics v3) data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Zoology', 'Human biology', 'Biobank'}",set()
HBM687.FWNC.555,snrna-seq (10x genomics v3) data from the kidney (left) of a 78-year-old white male,gpt-3.5-turbo,"{'RNA', 'Immunology', 'Human genetics'}",set()
HBM778.QZPM.472,snrna-seq (10x genomics v3) data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Transcriptomics'}",set()
HBM658.RLQC.482,snatac-seq data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'RNA'}",set()
HBM699.CHMK.457,slide-seq data from the kidney (left) of a 55-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Transcriptomics', 'Human genetics'}",set()
HBM339.XXWC.842,codex data from the thymus of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biotechnology', 'Medicine'}",set()
HBM425.ZFWZ.798,lc-ms bottom up data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'Genomics'}",set()
HBM347.ZZWV.884,lc-ms data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Anatomy'}",set()
HBM247.LBFP.935,lc-ms top down data from the heart of a 25-year-old white female,gpt-3.5-turbo,"{'Anatomy', 'Biology', 'Medicine'}",set()
HBM599.GLRZ.888,scrna-seq (10x genomics v3) data from the knee (right) of a 27-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM985.RHTM.678,snatac-seq data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Biology'}",set()
HBM245.VSKK.846,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Proteomics'}",set()
HBM683.HJQF.753,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Computational biology'}",set()
HBM796.FXBG.243,codex [cytokit + sprm] data from the lymph node of a 18-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Biology'}",set()
HBM623.TSMG.452,codex data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Molecular biology'}",set()
HBM363.LLBL.252,codex data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Human biology', 'Transcriptomics', 'RNA'}",set()
HBM332.KQWB.454,slide-seq [salmon] data from the kidney (right) of a 67-year-old white male,gpt-3.5-turbo,"{'Bioinformatics', 'Computational biology', 'Molecular biology'}",set()
HBM666.NDQZ.365,codex data from the small intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Biology'}",set()
HBM837.KNJV.852,multiplex ion beam imaging data from the uterus of a 36.1-year-old asian female,gpt-3.5-turbo,"{'Nutritional science', 'Microbiology', 'Human biology'}",set()
HBM368.FDDS.927,snrnaseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Biomarkers', 'Anatomy'}",set()
HBM347.PSLC.425,codex [cytokit + sprm] data from the lymph node of a 32-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Microbiology'}",set()
HBM959.QMBB.765,snrna-seq (10x genomics v3) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Anatomy'}","{""Women's Health""}"
HBM729.QZDC.322,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Molecular biology'}",set()
HBM554.GPFZ.763,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Immunology'}",set()
HBM696.QBDC.928,multiplex ion beam imaging data from the uterus of a 36.2-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Genetics', 'RNA'}",set()
HBM979.VMDC.365,snrna-seq [salmon] data from the kidney (left) of a 66-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Epigenetics'}",set()
HBM897.QVCK.438,lc-ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Microbiology', 'Proteomics', 'Anatomy'}",set()
HBM675.WGCV.363,snatac-seq data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Anatomy', 'Medicine'}","{""Women's Health""}"
HBM378.WGXD.394,snrna-seq (10x genomics v3) data from the heart of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Transcriptomics'}",set()
HBM363.TBHH.346,snrna-seq [salmon] data from the kidney (left) of a 63.0-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Animal study', 'Microbiology'}",set()
HBM742.TXRC.975,bulk atac-seq [bwa + macs2] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Human biology'}",set()
HBM676.VBCN.445,codex [cytokit + sprm] data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biology', 'RNA'}",set()
HBM575.MTPD.997,codex data from the lymph node of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM797.ZGKT.992,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Taxonomy', 'Medicine'}",set()
HBM868.TNKT.438,lc-ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Molecular biology'}",set()
HBM575.THQM.284,codex data from the large intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Microbiology', 'Molecular biology', 'Immunology'}",set()
HBM595.CCLS.824,multiplex ion beam imaging data from the uterus of a 36.6-year-old asian donor of unknown sex,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Anatomy'}",set()
HBM667.ZCQC.777,scirna-seq data from the heart of a 51-year-old white male,gpt-3.5-turbo,{'Human genetics'},set()
HBM477.KVFD.827,snrna-seq (10x genomics v3) data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,{'Microbiology'},set()
HBM368.BMZL.342,whole genome sequencing data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,{'Proteomics'},set()
HBM643.KKCR.667,bulk atac-seq [bwa + macs2] data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Human biology'}",set()
HBM259.DZXX.383,snrna-seq [salmon] data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Molecular biology', 'Anatomy'}",set()
HBM379.MLVH.522,bulk atac-seq data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Medicine'}",set()
HBM657.MJHP.546,snatacseq (snare-seq2) data from the kidney (left) of a 25-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics'}",set()
HBM224.KGNF.646,multiplex ion beam imaging data from the uterus of a 26.2-year-old black or african american female,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Human biology'}",set()
HBM494.VNTQ.422,codex [cytokit + sprm] data from the large intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Gastroenterology', 'Epigenetics'}",set()
HBM237.XQJV.963,scrna-seq (10x genomics) [salmon] data from the thymus of a 18-year-old black or african american male,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Transcriptomics'}",set()
HBM867.XBWD.535,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'DNA replication and recombination', 'Biology'}",set()
HBM544.VKZP.647,snatac-seq [snapatac] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Human biology', 'Anatomy'}",set()
HBM385.SWLW.885,lc-ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Anatomy'}",set()
HBM972.WNBG.933,codex [cytokit + sprm] data from the large intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Ecology'}",set()
HBM224.DLMP.923,ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Immunology', 'Human genetics'}",set()
HBM938.FRHG.524,lc-ms bottom up data from the kidney (left) of a 38-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Biology', 'Molecular biology'}",set()
HBM438.NJKG.575,whole genome sequencing data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Epigenomics', 'Infectious disease'}",set()
HBM994.KDNT.678,codex [cytokit + sprm] data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Biomedical science', 'Cell biology', 'Gastroenterology'}",set()
HBM746.WTMD.298,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Ecology'}",set()
HBM725.NLKP.539,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Biology', 'Proteomics', 'Medicine'}",set()
HBM764.WVJF.756,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Personalised medicine', 'Biology', 'Proteomics'}",set()
HBM498.KXMR.565,ms data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Gastroenterology', 'Microbiology'}",set()
HBM388.DVMT.263,lc-ms data from the small intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Molecular biology'}",set()
HBM839.ZSVL.565,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Molecular biology'}",{'Tissue banking'}
HBM434.VLFT.986,seqfish data from the heart of a 44-year-old black or african american male,gpt-3.5-turbo,"{'Biomedical science', 'Genetics', 'RNA'}",set()
HBM524.VWGB.378,codex [cytokit + sprm] data from the large intestine of a 24-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Anatomy'}",set()
HBM448.BWHR.498,sciatac-seq data from the heart of a 49-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Medicine'}",set()
HBM984.NZMN.653,sciatac-seq data from the liver of a 55-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Molecular biology', 'Genetics'}",set()
HBM523.FKWF.269,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Molecular biology'}",set()
HBM452.ZQFK.527,codex [cytokit + sprm] data from the spleen of a 20-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Biotechnology', 'Cell biology'}",set()
HBM234.VNGB.747,snrna-seq (snare-seq2) [salmon] data from the kidney (left) of a 45.0-year-old white female,gpt-3.5-turbo,"{'Biomedical science', 'Human biology', 'Genetics'}",set()
HBM439.CMVR.958,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Genetics', 'Biomedical science', 'RNA'}",set()
HBM494.XDQW.356,cell dive data from the skin of a 60.0-year-old white male,gpt-3.5-turbo,"{'Anatomy', 'Small molecules', 'Medicine'}",set()
HBM574.NFCS.842,snrna-seq (10x genomics v3) data from the kidney (right) of a 29.0-year-old white male,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'Geriatric medicine'}",{'Ageing'}
HBM424.STVV.842,codex data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Biomedical science', 'Transcriptomics', 'Genetics'}",set()
HBM445.DTJZ.223,snrna-seq [salmon] data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Biology'}",set()
HBM275.DGCJ.895,snatacseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Transcriptomics', 'DNA'}",set()
HBM953.JHWJ.752,multiplex ion beam imaging data from the uterus of a 31.3-year-old black or african american female,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics'}",{'Kidney'}
HBM647.GGLM.655,lc-ms data from the small intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Human biology', 'Biology', 'Anatomy'}",set()
HBM282.NSXR.732,snrna-seq [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Human biology', 'Anatomy'}",set()
HBM495.QGMR.465,snatacseq (snare-seq2) data from the kidney (right) of a 28-year-old black or african american male,gpt-3.5-turbo,"{'Cell biology', 'Biology', 'RNA'}",set()
HBM386.ZCBN.462,ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genomics', 'Human genetics'}",{'Tissues'}
HBM464.HPLN.254,snrna-seq [salmon] data from the bladder of a 18-year-old white female,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Molecular biology'}",set()
HBM592.GVWV.947,snatac-seq data from the large intestine of a 37-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Molecular biology'}",set()
HBM846.NMQR.693,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Genomics', 'Bioinformatics', 'Microbiology'}",set()
HBM854.BNFS.365,ms data from the large intestine of a 38-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Molecular biology', 'Transcriptomics', 'Biology'}",{'-'}
HBM364.ZLDR.283,snrna-seq (snare-seq2) [salmon] data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Gastroenterology', 'Microbiology', 'Molecular biology'}",set()
HBM435.WLKV.658,snrnaseq (snare-seq2) data from the lung (right) of a 37-year-old black or african american male,gpt-3.5-turbo,"{'Bioinformatics', 'Transcriptomics', 'Molecular biology'}",set()
HBM247.DGTL.844,snrna-seq [salmon] data from the large intestine of a 67-year-old white female,gpt-3.5-turbo,"{'Genomics', 'Human biology', 'RNA'}",set()
HBM642.MVHV.385,snatac-seq (snare-seq2) [snapatac] data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Transcriptomics', 'Biology'}",set()
HBM447.MNKW.592,codex data from the large intestine of a 54-year-old black or african american female,gpt-3.5-turbo,"{'Genomics', 'Cell biology', 'RNA'}",set()
HBM689.XGQQ.754,ms data from the small intestine of a 78-year-old black or african american male,gpt-3.5-turbo,"{'Microbiology', 'Human biology', 'Molecular biology'}",set()
HBM779.CGTH.294,lc-ms data from the small intestine of a 24-year-old white female,gpt-3.5-turbo,"{'Microbiology', 'Anatomy', 'Medicine'}",set()
HBM852.VSBC.572,snrnaseq (snare-seq2) data from the kidney (right) of a 57-year-old white female,gpt-3.5-turbo,"{'Genetics', 'Cell biology', 'Biology'}",set()
HBM968.CJLB.479,codex data from the spleen of a 1-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Animal study', 'Biology'}",set()
HBM735.PSTF.274,codex [cytokit + sprm] data from the small intestine of a 30-year-old white male,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Biology'}",set()
HBM638.HWQZ.266,multiplex ion beam imaging data from the uterus of a 20.5-year-old unknown female,gpt-3.5-turbo,"{'Cell biology', 'Human biology', 'DNA'}",set()
