Model,Abstract,Ground Truth,Predictions,Hallucinations,Jaccard Similarity,Precision,Recall,Exclusive Ground Truth,Exclusive Predictions,Weight,Broadness Score,overprediction penalty,penalty,Adjusted Weights
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Glioblastoma stem cells (GSCs) are implicated in tumor neovascularization, invasiveness, and therapeutic resistance. To illuminate mechanisms governing these hallmark features, we developed a de novo glioblastoma multiforme (GBM) model derived from immortalized human neural stem/progenitor cells (hNSCs) to enable precise system-level comparisons of pre-malignant and oncogene-induced malignant states of NSCs. Integrated transcriptomic and epigenomic analyses uncovered a PAX6/DLX5 transcriptional program driving WNT5A-mediated GSC differentiation into endothelial-like cells (GdECs). GdECs recruit existing endothelial cells to promote peritumoral satellite lesions, which serve as a niche supporting the growth of invasive glioma cells away from the primary tumor. Clinical data reveal higher WNT5A and GdECs expression in peritumoral and recurrent GBMs relative to matched intratumoral and primary GBMs, respectively, supporting WNT5A-mediated GSC differentiation and invasive growth in disease recurrence. Thus, the PAX6/DLX5-WNT5A axis governs the diffuse spread of glioma cells throughout the brain parenchyma, contributing to the lethality of GBM.","{'Pathology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'Genomics', 'Genetics', 'Gene expression', 'Epigenomics'}","{'Drug development', 'Neurology', 'Human biology', 'Gene regulation', 'Transcriptomics', 'Cell biology', 'Human genetics', 'Epigenetics', 'Gene expression'}",set(),0.21428571428571427,0.3333333333333333,0.375,"{'Pathology', 'Drug metabolism', 'Genomics', 'Genetics', 'Epigenomics'}","{'Drug development', 'Neurology', 'Transcriptomics', 'Cell biology', 'Human genetics', 'Epigenetics'}",1.0141005291005294,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.9014226925338038
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Genetic variations affecting neural tube closure along the head result in malformations of the face and brain. Neural tube defects (NTDs) are among the most common birth defects in humans. We previously reported a mouse mutant called tuft that arose spontaneously in our wild-type 3H1 colony. Adult tuft mice present midline craniofacial malformations with or without an anterior cephalocele. In addition, affected embryos presented neural tube closure defects resulting in insufficient closure of the anterior neuropore or exencephaly. Here, through whole-genome sequencing, we identified a nonsense mutation in the Tet1 gene, which encodes a methylcytosine dioxygenase (TET1), co-segregating with the tuft phenotype. This mutation resulted in premature termination that disrupts the catalytic domain that is involved in the demethylation of cytosine. We detected a significant loss of TET enzyme activity in the heads of tuft embryos that were homozygous for the mutation and had NTDs. RNA-Seq transcriptome analysis indicated that multiple gene pathways associated with neural tube closure were dysregulated in tuft embryo heads. Among them, the expressions of Cecr2, Epha7 and Grhl2 were significantly reduced in some embryos presenting neural tube closure defects, whereas one or more components of the non-canonical WNT signaling pathway mediating planar cell polarity and convergent extension were affected in others. We further show that the recombinant mutant TET1 protein was capable of entering the nucleus and affected the expression of endogenous Grhl2 in IMCD-3 (inner medullary collecting duct) cells. These results indicate that TET1 is an epigenetic determinant for regulating genes that are crucial to closure of the anterior neural tube and its mutation has implications to craniofacial development, as presented by the tuft mouse.","{'Drug development', 'Zoology', 'Biology', 'Drug metabolism', 'Gene regulation', 'Developmental biology', 'DNA mutation', 'Genetics', 'Gene expression', 'RNA'}","{'Laboratory animal science', 'Animal study', 'Zoology', 'Regenerative medicine', 'Synthetic biology', 'Proteins', 'Genotype and phenotype', 'Sequence analysis', 'Epigenetics', 'Embryology', 'Enzymes', 'Genetic variation'}",set(),0.047619047619047616,0.08333333333333333,0.1,"{'Drug development', 'Gene expression', 'Drug metabolism', 'Gene regulation', 'Developmental biology', 'DNA mutation', 'Genetics', 'Biology', 'RNA'}","{'Laboratory animal science', 'Animal study', 'Regenerative medicine', 'Synthetic biology', 'Proteins', 'Genotype and phenotype', 'Sequence analysis', 'Epigenetics', 'Embryology', 'Enzymes', 'Genetic variation'}",0.818726587665981,0.25316455696202533,0.8333333333333334,0.8333333333333334,0.6822721563883176
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Yin and yang 1 (YY1) is a well-known zinc-finger transcription factor with crucial roles in normal development and malignancy. YY1 acts both as a repressor and as an activator of gene expression. We have identified 23 individuals with de novo mutations or deletions of YY1 and phenotypic features that define a syndrome of cognitive impairment, behavioral alterations, intrauterine growth restriction, feeding problems, and various congenital malformations. Our combined clinical and molecular data define ""YY1 syndrome"" as a haploinsufficiency syndrome. Through immunoprecipitation of YY1-bound chromatin from affected individuals' cells with antibodies recognizing both ends of the protein, we show that YY1 deletions and missense mutations lead to a global loss of YY1 binding with a preferential retention at high-occupancy sites. Finally, we uncover a widespread loss of H3K27 acetylation in particular on the YY1-bound enhancers, underscoring a crucial role for YY1 in enhancer regulation. Collectively, these results define a clinical syndrome caused by haploinsufficiency of YY1 through dysregulation of key transcriptional regulators.","{'Medicinal chemistry', 'Drug metabolism', 'Human biology', 'Chemistry', 'Molecular genetics', 'Biochemistry', 'Protein binding sites', 'Genetics'}","{'Pathology', 'DNA binding sites', 'Human biology', 'Gene regulation', 'Carbon cycle', 'DNA mutation', 'Gene expression', 'Human genetics'}",set(),0.06666666666666667,0.125,0.125,"{'Medicinal chemistry', 'Drug metabolism', 'Chemistry', 'Molecular genetics', 'Biochemistry', 'Protein binding sites', 'Genetics'}","{'Pathology', 'DNA binding sites', 'Gene regulation', 'Carbon cycle', 'DNA mutation', 'Gene expression', 'Human genetics'}",0.8190046725761011,1.3333333333333333,1.0,1.0,0.8190046725761011
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Duck enteritis virus (DEV) is an important herpesvirus pathogen associated with acute, highly contagious lethal disease in waterfowls. Using a deep sequencing approach on RNA from infected chicken embryo fibroblast cultures, we identified several novel DEV-encoded micro (mi)RNAs. Unlike most mardivirus-encoded miRNAs, DEV-encoded miRNAs mapped mostly to the unique long region of the genome. The precursors of DEV miR-D18 and miR-D19 overlapped with each other, suggesting similarities to miRNA-offset RNAs, although only the DEV-miR-D18-3p was functional in reporter assays. Identification of these novel miRNAs will add to the growing list of virus-encoded miRNAs enabling the exploration of their roles in pathogenesis.","{'Virology', 'Genetics', 'Zoology'}","{'Laboratory animal science', 'Animal study', 'Zoology', 'Ribosome Profiling', 'RNA'}",set(),0.14285714285714285,0.2,0.3333333333333333,"{'Virology', 'Genetics'}","{'Laboratory animal science', 'Animal study', 'Ribosome Profiling', 'RNA'}",0.8875992063492064,1.0,0.6,0.6,0.5325595238095239
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Candida parapsilosis is a pathogenic fungus that is major cause of hospital-acquired infection, predominantly due to growth as biofilms on indwelling medical devices. It is related to Candida albicans, which remains the most common cause of candidiasis disease in humans. The transcription factor Bcr1 is an important regulator of biofilm formation in vitro in both C. parapsilosis and C. albicans. We show here that C. parapsilosis Bcr1 is required for in vivo biofilm development in a rat catheter model, like C. albicans. By comparing the transcription profiles of a bcr1 deletion in both species we found that regulation of expression of the CFEM family is conserved. In C. albicans, three of the five CFEM cell wall proteins (Rbt5, Pga7 and Csa1) are associated with both biofilm formation and acquisition of iron from heme, which is an important virulence characteristic. In C. parapsilosis, the CFEM family has undergone an expansion to 7 members. Expression of three genes (CFEM2, CFEM3, and CFEM6) is dependent on Bcr1, and is induced in low iron conditions. All three are involved in the acquisition of iron from heme. However, deletion of the three CFEM genes has no effect on biofilm formation in C. parapsilosis. Our data suggest that the role of the CFEM family in iron acquisition is conserved between C. albicans and C. parapsilosis, but their role in biofilm formation is not.","{'Pathology', 'Zoology', 'Proteins', 'Microbiology', 'Drug metabolism', 'Genetics', 'Biomarkers'}","{'Laboratory animal science', 'Animal study', 'Zoology', 'Gene regulation', 'Proteins', 'Transcription factors and regulatory sites', 'Gene expression'}",set(),0.16666666666666666,0.2857142857142857,0.2857142857142857,"{'Pathology', 'Drug metabolism', 'Microbiology', 'Genetics', 'Biomarkers'}","{'Laboratory animal science', 'Animal study', 'Gene regulation', 'Transcription factors and regulatory sites', 'Gene expression'}",0.9254935064935066,1.0833333333333333,1.0,1.0,0.9254935064935066
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Dissipation kinetics of mesotrione, a new triketone herbicide, sprayed on soil from Limagne (Puy-de-Dôme, France) showed that the soil microflora were able to biotransform it. Bacteria from this soil were cultured in mineral salt solution supplemented with mesotrione as sole source of carbon for the isolation of mesotrione-degrading bacteria. The bacterial community structure of the enrichment cultures was analyzed by temporal temperature gradient gel electrophoresis (TTGE). The TTGE fingerprints revealed that mesotrione had an impact on bacterial community structure only at its highest concentrations and showed mesotrione-sensitive and mesotrione-adapted strains. Two adapted strains, identified as Bacillus sp. and Arthrobacter sp., were isolated by colony hybridization methods. Biodegradation assays showed that only the Bacillus sp. strain was able to completely and rapidly biotransform mesotrione. Among several metabolites formed, 2-amino-4-methylsulfonylbenzoic acid (AMBA) accumulated in the medium. Although sulcotrione has a chemical structure closely resembling that of mesotrione, the isolates were unable to degrade it.","{'Ecology', 'Microbial ecology', 'Microbiology', 'Drug metabolism', 'Environmental sciences'}","{'Laboratory animal science', 'Biobank', 'Drug metabolism', 'Metagenomics', 'Carbon cycle', 'Small molecules'}",set(),0.1,0.16666666666666666,0.2,"{'Microbiology', 'Ecology', 'Environmental sciences', 'Microbial ecology'}","{'Laboratory animal science', 'Biobank', 'Metagenomics', 'Carbon cycle', 'Small molecules'}",0.8177248677248679,1.1428571428571428,0.8333333333333334,0.8333333333333334,0.6814373897707232
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Many cellular models aimed at elucidating cancer biology do not recapitulate pathobiology including tumor heterogeneity, an inherent feature of cancer that underlies treatment resistance. Here we introduce a cancer modeling paradigm using genetically engineered human pluripotent stem cells (hiPSCs) that captures authentic cancer pathobiology. Orthotopic engraftment of the neural progenitor cells derived from hiPSCs that have been genome-edited to contain tumor-associated genetic driver mutations revealed by The Cancer Genome Atlas project for glioblastoma (GBM) results in formation of high-grade gliomas. Similar to patient-derived GBM, these models harbor inter-tumor heterogeneity resembling different GBM molecular subtypes, intra-tumor heterogeneity, and extrachromosomal DNA amplification. Re-engraftment of these primary tumor neurospheres generates secondary tumors with features characteristic of patient samples and present mutation-dependent patterns of tumor evolution. These cancer avatar models provide a platform for comprehensive longitudinal assessment of human tumor development as governed by molecular subtype mutations and lineage-restricted differentiation.","{'Pathology', 'Zoology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'DNA mutation', 'Genetics', 'Gene expression', 'Genetic engineering'}","{'Laboratory animal science', 'Embryology', 'Pathology', 'Animal study', 'Zoology', 'Drug metabolism', 'Protein interactions', 'Human biology', 'Biotherapeutics', 'Gene regulation', 'Proteins', 'Cell culture collection', 'DNA mutation', 'Gene expression', 'Genetic engineering', 'Human genetics'}",set(),0.47058823529411764,0.5,0.8888888888888888,{'Genetics'},"{'Laboratory animal science', 'Animal study', 'Protein interactions', 'Biotherapeutics', 'Proteins', 'Cell culture collection', 'Human genetics', 'Embryology'}",1.2349731559290382,1.6666666666666667,0.5625,0.5625,0.694672400210084
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Chocolate Pots hot springs (CP) is a unique, circumneutral pH, iron-rich, geothermal feature in Yellowstone National Park. Prior research at CP has focused on photosynthetically driven Fe(II) oxidation as a model for mineralization of microbial mats and deposition of Archean banded iron formations. However, geochemical and stable Fe isotopic data have suggested that dissimilatory microbial iron reduction (DIR) may be active within CP deposits. In this study, the potential for microbial reduction of native CP Fe(III) oxides was investigated, using a combination of cultivation dependent and independent approaches, to assess the potential involvement of DIR in Fe redox cycling and associated stable Fe isotope fractionation in the CP hot springs. Endogenous microbial communities were able to reduce native CP Fe(III) oxides, as documented by most probable number enumerations and enrichment culture studies. Enrichment cultures demonstrated sustained DIR driven by oxidation of acetate, lactate, and H2 . Inhibitor studies and molecular analyses indicate that sulfate reduction did not contribute to observed rates of DIR in the enrichment cultures through abiotic reaction pathways. Enrichment cultures produced isotopically light Fe(II) during DIR relative to the bulk solid-phase Fe(III) oxides. Pyrosequencing of 16S rRNA genes from enrichment cultures showed dominant sequences closely affiliated with Geobacter metallireducens, a mesophilic Fe(III) oxide reducer. Shotgun metagenomic analysis of enrichment cultures confirmed the presence of a dominant G. metallireducens-like population and other less dominant populations from the phylum Ignavibacteriae, which appear to be capable of DIR. Gene (protein) searches revealed the presence of heat-shock proteins that may be involved in increased thermotolerance in the organisms present in the enrichments as well as porin-cytochrome complexes previously shown to be involved in extracellular electron transport. This analysis offers the first detailed insight into how DIR may impact the Fe geochemistry and isotope composition of a Fe-rich, circumneutral pH geothermal environment.","{'Microbiology', 'Drug metabolism', 'Sequence analysis'}","{'Metagenomics', 'Electron microscopy', 'Microbial ecology'}",set(),0.0,0.0,0.0,"{'Microbiology', 'Drug metabolism', 'Sequence analysis'}","{'Electron microscopy', 'Metagenomics', 'Microbial ecology'}",0.7870370370370371,0.0,1.0,1.0,0.7870370370370371
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Because microRNAs (miRNAs) have been associated with eye diseases, our study aims to profile ocular miRNA expression in normal human ciliary body (CB), cornea, and trabecular meshwork (TM) using miRNA-Seq to provide a foundation for better understanding of miRNA function and disease involvement in these tissues.","{'Sequence analysis', 'Drug metabolism', 'Genetics', 'Human biology', 'RNA'}","{'Human biology', 'Ophthalmology', 'Transcriptomics', 'Human genetics', 'RNA'}",set(),0.25,0.4,0.4,"{'Drug metabolism', 'Genetics', 'Sequence analysis'}","{'Human genetics', 'Ophthalmology', 'Transcriptomics'}",1.0469135802469136,0.8,1.0,1.0,1.0469135802469136
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"In the malaria parasite Plasmodium falciparum, the switch from asexual multiplication to sexual differentiation into gametocytes is essential for transmission to mosquitos. The transcription factor PfAP2-G is a key determinant of sexual commitment that orchestrates this crucial cell fate decision. Here we identify the direct targets of PfAP2-G and demonstrate that it dynamically binds hundreds of sites across the genome. We find that PfAP2-G is a transcriptional activator of early gametocyte genes, and identify differences in PfAP2-G occupancy between gametocytes derived via next-cycle and same-cycle conversion. Our data implicate PfAP2-G not only as a transcriptional activator of gametocyte genes, but also as a potential regulator of genes important for red blood cell invasion. We also find that regulation by PfAP2-G requires interaction with a second transcription factor, PfAP2-I. These results clarify the functional role of PfAP2-G during sexual commitment and early gametocytogenesis.","{'Gene regulation', 'Proteins', 'Drug metabolism', 'Parasitology', 'Genetics', 'Gene expression'}","{'Human biology', 'Gene regulation', 'Protein binding sites', 'Human genetics', 'Gene expression'}",set(),0.2222222222222222,0.4,0.3333333333333333,"{'Drug metabolism', 'Parasitology', 'Genetics', 'Proteins'}","{'Human genetics', 'Human biology', 'Protein binding sites'}",1.0119739057239059,1.4,1.2,False,0.0
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Diagnostic and prognostic evaluation of chronic lymphocytic leukemia (CLL) involves blood cell counts, immunophenotyping, IgVH mutation status, and cytogenetic analyses. We generated B-cell associated gene-signatures (BAGS) based on six naturally occurring B-cell subsets within normal bone marrow. Our hypothesis is that by segregating CLL according to BAGS, we can identify subtypes with prognostic implications in support of pathogenetic value of BAGS. Microarray-based gene-expression samples from eight independent CLL cohorts (1,024 untreated patients) were BAGS-stratified into pre-BI, pre-BII, immature, naïve, memory, or plasma cell subtypes; the majority falling within the memory (24.5-45.8%) or naïve (14.5-32.3%) categories. For a subset of CLL patients (n = 296), time to treatment (TTT) was shorter amongst early differentiation subtypes (pre-BI/pre-BII/immature) compared to late subtypes (memory/plasma cell, HR: 0.53 [0.35-0.78]). Particularly, pre-BII subtype patients had the shortest TTT among all subtypes. Correlates derived for BAGS subtype and IgVH mutation (n = 405) revealed an elevated mutation frequency in late vs. early subtypes (71% vs. 45%, P < .001). Predictions for BAGS subtype resistance towards rituximab and cyclophosphamide varied for rituximab, whereas all subtypes were sensitive to cyclophosphamide. This study supports our hypothesis that BAGS-subtyping may be of tangible prognostic and pathogenetic value for CLL patients.","{'Physiology', 'Gene regulation', 'Drug metabolism', 'Gene expression', 'Human biology'}","{'Human biology', 'Antimicrobial Resistance', 'Gene regulation', 'Immunology', 'Proteins', 'Immunogenetics', 'DNA mutation', 'Gene expression', 'Human genetics'}",set(),0.2727272727272727,0.3333333333333333,0.6,"{'Physiology', 'Drug metabolism'}","{'Antimicrobial Resistance', 'Immunology', 'Proteins', 'DNA mutation', 'Immunogenetics', 'Human genetics'}",1.0752104377104377,0.7142857142857143,0.5555555555555556,0.5555555555555556,0.5973391320613542
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"CTCF is a key insulator-binding protein, and mammalian genomes contain numerous CTCF sites, many of which are organized in tandem.","{'Biochemistry', 'Medicinal chemistry', 'Protein binding sites', 'Drug metabolism', 'Genetics', 'DNA binding sites', 'Chemistry'}","{'Transcription factors and regulatory sites', 'DNA replication and recombination', 'DNA binding sites', 'Gene expression'}",set(),0.1,0.25,0.14285714285714285,"{'Medicinal chemistry', 'Drug metabolism', 'Chemistry', 'Biochemistry', 'Protein binding sites', 'Genetics'}","{'Transcription factors and regulatory sites', 'DNA replication and recombination', 'Gene expression'}",0.8741077441077444,2.0,1.75,False,0.0
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Adipocytes arise from the commitment and differentiation of adipose precursors in white adipose tissue (WAT). In studying adipogenesis, precursor markers, including Pref-1 and PDGFRα, are used to isolate precursors from stromal vascular fractions of WAT, but the relation among the markers is not known. Here, we used the Pref-1 promoter-rtTA system in mice for labeling Pref-1<sup>+</sup> cells and for inducible inactivation of the Pref-1 target Sox9. We show the requirement of Sox9 for the maintenance of Pref-1<sup>+</sup> proliferative, early precursors. Upon Sox9 inactivation, these Pref-1<sup>+</sup> cells become PDGFRα<sup>+</sup> cells that express early adipogenic markers. Thus, we show that Pref-1<sup>+</sup> cells precede PDGFRα<sup>+</sup> cells in the adipogenic pathway and that Sox9 inactivation is required for WAT growth and expansion. Furthermore, we show that in maintaining early adipose precursors, Sox9 activates Meis1, which prevents adipogenic differentiation. Our study also demonstrates the Pref-1 promoter-rtTA system for inducible gene inactivation in early adipose precursor populations.","{'Biomarkers', 'Drug metabolism', 'Zoology', 'Protein binding sites'}","{'Laboratory animal science', 'Animal study', 'Zoology', 'Drug metabolism', 'DNA binding sites', 'Proteins', 'Cell culture collection'}",set(),0.2222222222222222,0.2857142857142857,0.5,"{'Biomarkers', 'Protein binding sites'}","{'Laboratory animal science', 'Animal study', 'DNA binding sites', 'Proteins', 'Cell culture collection'}",0.9861544011544012,0.25,0.5714285714285714,0.5714285714285714,0.5635168006596578
ft:gpt-3.5-turbo-1106:personal::8SDAGTmv,"Tumor suppressive microRNA (miR)-150 inhibits metastasis by combining with the C-C chemokine receptor 6 (CCR6) ""seed sequence"" mRNA of the 3'-untranslated region (3'-UTR) in advanced cutaneous T-cell lymphoma (CTCL). Because the histone deacetylase inhibitor (HDACI) vorinostat showed excellent outcomes for treating advanced CTCL, HDACIs may reduce the metastasis of CTCL by targeting miR-150 and/ or CCR6. To examine whether these candidate molecules are essential HDACI targets in advanced CTCL, we used the My-La, HH, and HUT78 CTCL cell lines for functional analysis because we previously demonstrated that their xenografts in NOD/Shi-scid IL-2γnul mice (CTCL mice) induced multiple metastases. We found that pan- HDACIs (vorinostat and panobinostat) inhibited the migration of CTCL cells and downregulated CCR6. The miRNA microarray analysis against CTCL cell lines demonstrated that these pan-HDACIs commonly upregulated 161 miRNAs, including 34 known tumor suppressive miRNAs such as miR-150. Although 35 miRNAs possessing the CCR6 ""seed sequence"" were included in these 161 miRNAs, miR-150 and miR-185-5p were downregulated in CTCL cells compared to in normal CD4+ T-cells. The transduction of 12 candidate miRNAs against CTCL cells revealed that miR-150 most efficiently inhibited their migration capabilities and downregulated CCR6. Quantitative reverse transcriptase-polymerase chain reaction demonstrated that miR-150 was downregulated in advanced but not early CTCL primary cases. Finally, we injected miR-150 or siCCR6 into CTCL mice and found that mouse survival was significantly prolonged. These results indicate that miR-150 and its target, CCR6, are essential therapeutic targets of pan-HDACIs in advanced CTCL with metastatic potential.","{'Pathology', 'Zoology', 'Drug metabolism', 'Human biology', 'Gene regulation', 'Pharmacology', 'Genetics', 'Gene expression'}","{'Laboratory animal science', 'Microfluidics', 'Mapping', 'Animal study', 'Zoology', 'Protein disordered structure', 'Human biology', 'Gene regulation', 'Proteins', 'Cell culture collection', 'Sequence analysis', 'Human genetics', 'Gene expression', 'Plant biology'}",set(),0.2222222222222222,0.2857142857142857,0.5,"{'Drug metabolism', 'Pathology', 'Genetics', 'Pharmacology'}","{'Laboratory animal science', 'Microfluidics', 'Plant biology', 'Animal study', 'Protein disordered structure', 'Proteins', 'Cell culture collection', 'Sequence analysis', 'Human genetics', 'Mapping'}",0.9824512987012989,0.48148148148148145,0.5714285714285714,0.5714285714285714,0.5614007421150279
