Name,Description,Model,Predictions,Hallucinations
A microbial clock provides an accurate estimate of the postmortem interval in a mouse model system - 18S,"Establishing the time since death or postmortem interval (PMI) is critical in the initial stages of death investigations, yet existing techniques are susceptible to a range of errors and biases. For example, forensic entomology is widely used to assess PMI, but errors can range on the scale of days, weeks or season depending on the scenario1. Limitations of forensic entomology include uncertainty in the interval between death and initial egg deposition2, lack of insects during particular weather events or seasons3, and regionally specific blowfly larval growth curves and insect communities4. Microbes may provide a novel method for estimating PMI that might avoid many of these limitations, because microbes are ubiquitous in the environment, located on humans before death, and can be reliably quantified using high-throughput DNA sequencing. However, the feasibility of using microbes forensically has yet to be rigorously tested, and we must determine whether microbial community change is sufficiently measurable and directional during decomposition to allow accurate predictions.  Here, we show that postmortem microbial community changes are dramatic, measurable, and repeatable in a mouse model system, allowing estimates of PMI to within ~3 days over 48 days, and provide insight into the ecological factors underlying succession of bacteria and microbial eukaryotes within the decomposing corpse system. Our results suggest that microbial community data can be developed into a forensic tool for estimating PMI.",gpt-3.5-turbo,"{'Microbiology', 'Ecology'}",{'Forensic science'}
"Facility-specific ""house"" microbiome drives microbial landscapes of artisan cheesemaking plants","Cheese fermentations involve the growth of complex microbial consortia, which often originate in the processing environment and drive the development of regional product qualities. However, the microbial milieus of cheesemaking facilities are largely unexplored and the true nature of the fermentation facility relationship remains nebulous. Thus, a high-throughput sequencing approach was employed to investigate the microbial ecosystems of two artisanal cheesemaking plants, with the goal of elucidating how the processing environment influences microbial community assemblages. Results demonstrate that fermentation-associated microbes dominated most surfaces, primarily Debaryomyces and Lactococcus, indicating that establishment of these organisms on processing surfaces may play an important role in populating cheese microbial communities, beneficially directing the course of sequential fermentations. Environmental organisms detected in processing environments dominated the surface microbiota of washed-rind cheeses maturing in both facilities, demonstrating the importance of the processing environment for populating cheese microbial communities, even in inoculated cheeses. Spatial diversification within both facilities reflects the functional adaptations of microbial communities inhabiting different surfaces and the existence of facility-specific, house microbiota, which may play a role in shaping site-specific product characteristics.",gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Environmental sciences'}",set()
Dynamic changes in short- and long-term bacterial composition following fecal microbiota transplantation for recurrent Clostridium difficile infection,"Background:
Fecal microbiota transplantation (FMT) is an effective treatment for recurrent Clostridium difficile infection (CDI) that often fails standard antibiotic therapy. Despite its widespread recent use, however, little is known about the stability of the fecal microbiota following FMT.

Results:
Here we report on short- and long-term changes and provide kinetic visualization of fecal microbiota composition in patients with multiply recurrent CDI that were refractory to antibiotic therapy and treated using FMT. Fecal samples were collected from four patients before and up to 151 days after FMT, with daily collections until 28 days and weekly collections until 84 days post-FMT. The composition of fecal bacteria was characterized using high throughput 16S rRNA gene sequence analysis, compared to microbiota across body sites in the Human Microbiome Project (HMP) database, and visualized in a movie-like, kinetic format. FMT resulted in rapid normalization of bacterial fecal sample composition from a markedly dysbiotic state to one representative of normal fecal microbiota. While the microbiome appeared most similar to the donor implant material 1 day post-FMT, the composition diverged variably at later time points. The donor microbiota composition also varied over time. However, both post-FMT and donor samples remained within the larger cloud of fecal microbiota characterized as healthy by the HMP.

Conclusions:
Dynamic behavior is an intrinsic property of normal fecal microbiota and should be accounted for in comparing microbial communities among normal individuals and those with disease states. This also suggests that more frequent sample analyses are needed in order to properly assess success of FMT procedures.",gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Infectious disease'}",set()
"Structure, function and diversity of the healthy human microbiome (WGS)",The overall mission of the HMP was to generate resources to facilitate characterization of the human microbiota to further our understanding of how the microbiome impacts human health and disease. Metagenomic whole genome shotgun (wgs) sequencing provided insights into the functions and pathways present in the human microbiome.,gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Genomics'}",set()
"Structure, function and diversity of the healthy human microbiome (V13)","This HMP production phase represents pyrosequencing of 16S rRNA genes amplified from multiple body sites across hundreds of human subjects. There are two time points represented for a subset of these subjects. Using default protocol v4.2., data for the 16S window spanning V3-V5 was generated for all samples, with a second 16S window spanning V1-V3 generated for a majority of the samples. 16S rRNA sequencing is being used to characterize the complexity of microbial communities at individual body sites, and to determine whether there is a core microbiome at each site. Several body sites will be studied, including the gastrointestinal and female urogenital tracts, oral cavity, nasal and pharyngeal tract, and skin.",gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Genomics'}",set()
"Structure, function and diversity of the healthy human microbiome (V35)","This HMP production phase represents pyrosequencing of 16S rRNA genes amplified from multiple body sites across hundreds of human subjects. There are two time points represented for a subset of these subjects. Using default protocol v4.2., data for the 16S window spanning V3-V5 was generated for all samples, with a second 16S window spanning V1-V3 generated for a majority of the samples. 16S rRNA sequencing is being used to characterize the complexity of microbial communities at individual body sites, and to determine whether there is a core microbiome at each site. Several body sites will be studied, including the gastrointestinal and female urogenital tracts, oral cavity, nasal and pharyngeal tract, and skin.",gpt-3.5-turbo,"{'Genetics', 'Bioinformatics', 'Microbiology'}",set()
"Changes in bacterial and fungal communities across compost recipes, preparation methods, and composting times - 16S","Compost production is a critical component of organic waste handling, and compost applications to soil are increasingly important to crop production. However, we know surprisingly little about the microbial communities involved in the composting process and the factors shaping compost microbial dynamics. Here, we used high-throughput sequencing approaches to assess the diversity and composition of both bacterial and fungal communities in compost produced at a commercial-scale. Bacterial and fungal communities responded to both compost recipe and composting method. Specifically, bacterial communities in manure and hay recipes contained greater relative abundances of Firmicutes than hardwood recipes with hay recipes containing relatively more Actinobacteria and Gemmatimonadetes. In contrast, hardwood recipes contained a large relative abundance of Acidobacteria and Chloroflexi. Fungal communities of manure-silage samples were distinguished by a greater relative abundance of Pezizomycetes and Microascales. Hay recipes uniquely contained abundant Epicoccum, Thermomyces, Eurotium, Arthrobotrys, and Myriococcum. Hardwood recipes contained relatively abundant Sordariomycetes. Holding recipe constant, there were significantly different bacterial and fungal communities when the composting process was managed by windrow, aerated static pile, or vermicompost. Temporal dynamics of the composting process followed known patterns of degradative succession in herbivore manure.  The initial community was dominated by Phycomycetes, followed by ascomycetes and finally basidiomycetes. Zygomycota were associated more with manure-silage and hay than hardwood composts.  Most commercial composters focus on the thermophilic phase as an economic means to insure sanitation of compost from pathogens. However, the community succeeding the thermophilic phase begs further investigation to determine how the microbial dynamics observed here can be best managed to generate compost with the desired properties.",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Environmental sciences'}",set()
The Treatment-Naive Microbiome in New-Onset Crohn s Disease ,"Inflammatory bowel diseases (IBDs), including Crohn's disease (CD), are genetically linked to host pathways that implicate an underlying role for aberrant immune responses to intestinal microbiota. However, patterns of gut microbiome dysbiosis in IBD patients are inconsistent among published studies. Using samples from multiple gastrointestinal locations collected prior to treatment in new-onset cases, we studied the microbiome in the largest pediatric CD cohort to date. An axis defined by an increased abundance in bacteria which include Enterobacteriaceae, Pasteurellacaea, Veillonellaceae, and Fusobacteriaceae, and decreased abundance in Erysipelotrichales, Bacteroidales, and Clostridiales, correlates strongly with disease status. Microbiome comparison between CD patients with and without antibiotic exposure indicates that antibiotic use amplifies the microbial dysbiosis associated with CD. Comparing the microbial signatures between the ileum, the rectum, and fecal samples indicates that at this early stage of disease, assessing the rectal mucosal-associated microbiome offers unique potential for convenient and early diagnosis of CD.",gpt-3.5-turbo,"{'Gastroenterology', 'Paediatrics'}","{'Pediatrics', 'Microbiome'}"
"Complex interactions among diet, gastrointestinal transit, and gut microbiota in humanized mice.","Based on studies in humanized mice, diet can affect GI transit through microbiota-dependent or microbiota-independent pathways, depending on the type of dietary change. The effect of the microbiota on transit largely depends on the amount and type (fermentable vs nonfermentable) of polysaccharides present in the diet. These results have implications for disorders that affect GI transit and gut microbial communities, including irritable bowel syndrome and inflammatory bowel disease.",gpt-3.5-turbo,"{'Gastroenterology', 'Microbial ecology', 'Nutritional science'}",set()
Brewhouse-Resident Microbiota Are Responsible for Multi-Stage Fermentation of American Coolship Ale,Beer and wine fermentation samples used for taxonomy assignment comparative analysis,gpt-3.5-turbo,"{'Taxonomy', 'Microbiology', 'Biodiversity'}",set()
The Treatment-Naive Microbiome in New-Onset Crohn`s Disease,Gevers_CCFA_RISK_extra_stool_samples,gpt-3.5-turbo,"{'Metagenomics', 'Gastroenterology', 'Microbiology'}",set()
Partial restoration of the microbiota of cesarean-born infants via vaginal microbial transfer,"Humans are the only mammals that interrupt exposure of newborns to maternal vaginal microbiota with cesarean birthing, increasingly practiced in many countries. Babies delivered by C-section acquire a microbiota that differs significantly from that of vaginally delivered infants, and C-section delivery has been associated with increased risk for immune and metabolic disorders. Here we present a pilot study that partially restores the natural primary microbiota of infants delivered by C-section by exposing them to maternal vaginal fluids at birth. Similar to vaginally delivered babies, the gut, oral, and skin microbiome of these newborns during the first month of life was enriched in vaginal bacteria absent in unexposed C-section infants. Our results demonstrate that many vaginal microbes can be restored at birth in C-section delivered babies.",gpt-3.5-turbo,"{'Microbiology', 'Immunology', 'Agricultural science'}",set()
Human Genetics Shape the Gut Microbiome (MiSeq),"Host genetics and the gut microbiome can both influence host metabolic phenotypes. However, whether host genetic variation shapes the gut microbiome and interacts with it to affect host phenotype is unclear. Here, we addressed this question by comparing microbiotas across more than 1,000 fecal samples obtained from members of the TwinsUK population, including 416 twin-pairs. We identified a variety of microbial taxa whose abundances were influenced by host genetics. The most heritable taxon, the family Christensenellaceae, formed a co-occurrence network with other heritable Bacteria and with methanogenic Archaea, and was enriched in individuals with low BMI. Addition of Christensenella minuta to an obese donor fecal microbiome resulted in reduced weight gain and an altered fecal microbiota in recipient germfree mice. Our findings indicate that host genetics influence the composition of the human gut microbiome and can do so in ways that impact host metabolism.",gpt-3.5-turbo,"{'Genetics', 'Genomics'}",{'Obesity'}
"Microbial biogeography of wine grapes is conditioned by cultivar, vintage, and climate","Wine grapes present a unique biogeography model, wherein microbial biodiversity patterns across viticultural zones not only answer questions of dispersal and community maintenance, they are also an inherent component of the quality, consumer acceptance, and economic appreciation of a culturally important food product. On their journey from the vineyard to the wine bottle, grapes are transformed to wine through microbial activity, with indisputable consequences for wine quality parameters. Wine grapes harbor a wide range of microbes originating from the surrounding environment, many of which are recognized for their role in grapevine health and wine quality. However, determinants of regional wine characteristics have not been identified, but are frequently assumed to stem from viticultural or geological factors alone. This study used a high-throughput, short-amplicon sequencing approach to demonstrate that regional, site-specific, and grape variety factors shape the fungal and bacterial consortia inhabiting wine-grape surfaces. Furthermore, these microbial assemblages are correlated to specific climatic features, suggesting a link between vineyard environmental conditions and microbial inhabitation patterns. Taken together, these factors shape the unique microbial inputs to regional wine fermentations, posing the existence of nonrandom microbial terroir as a determining factor in regional variation among wine grapes.",gpt-3.5-turbo,"{'Microbial ecology', 'Environmental sciences', 'Agricultural science'}",set()
"Microbial biogeography of wine grapes is conditioned by cultivar, vintage, and climate - ITS","Wine grapes present a unique biogeography model, wherein microbial biodiversity patterns across viticultural zones not only answer questions of dispersal and community maintenance, they are also an inherent component of the quality, consumer acceptance, and economic appreciation of a culturally important food product. On their journey from the vineyard to the wine bottle, grapes are transformed to wine through microbial activity, with indisputable consequences for wine quality parameters. Wine grapes harbor a wide range of microbes originating from the surrounding environment, many of which are recognized for their role in grapevine health and wine quality. However, determinants of regional wine characteristics have not been identified, but are frequently assumed to stem from viticultural or geological factors alone. This study used a high-throughput, short-amplicon sequencing approach to demonstrate that regional, site-specific, and grape-variety factors shape the fungal and bacterial consortia inhabiting wine-grape surfaces. Furthermore, these microbial assemblages are correlated to specific climatic features, suggesting a link between vineyard environmental conditions and microbial inhabitation patterns. Taken together, these factors shape the unique microbial inputs to regional wine fermentations, posing the existence of nonrandom ""microbial terroir"" as a determining factor in regional variation among wine grapes.",gpt-3.5-turbo,"{'Metagenomics', 'Microbial ecology', 'Environmental sciences'}",set()
The microbiota at multiple body sites during pregnancy in a rural Tanzanian population and the effects of Moringa supplemented probiotic yogurt. ,"The nutritional status of pregnant women is vital for healthy outcomes and is a concern for a large proportion of the world's population. The role of the microbiota in pregnancy and nutrition is a promising new area of study with potential health ramifications. In many African countries, maternal and infant death and morbidity are associated with malnutrition. Here, we assess the influence of probiotic yogurt containing Lactobacillus rhamnosus GR-1, supplemented with Moringa plant as a source of micronutrients, on the health and oral, gut, vaginal, and milk microbiotas of 56 pregnant women in Tanzania. In an open-label study design, 26 subjects received yogurt daily, and 30 were untreated during the last two trimesters and for 1 month after birth. Samples were analyzed using 16S rRNA gene sequencing, and dietary recalls were recorded. Women initially categorized as nourished or undernourished consumed similar calories and macronutrients, which may explain why there was no difference in the microbiota at any body site. Consumption of yogurt increased the relative abundance of Bifidobacterium and decreased Enterobacteriaceae in the newborn feces but had no effect on the mother's microbiota at any body site. The microbiota of the oral cavity and GI tract remained stable over pregnancy, but the vaginal microbiota showed a significant increase in diversity leading up to and after birth. In summary, daily micronutrient-supplemented probiotic yogurt provides a safe, affordable food for pregnant women in rural Tanzania, and the resultant improvement in the gut microbial profile of infants is worthy of further study.",gpt-3.5-turbo,"{'Nutritional science', 'Microbiology', 'Public health and epidemiology'}",set()
TACK community structure in the Deep Atlantic,"CLIVAR (Climate Variability and Predictability) is a core component of the World Climate Research Program (WCRP). CLIVAR's objective, as stated on their website (www.clivar.org) is to describe and understand the ocean-atmosphere processes responsible for climate variability and predictability on seasonal, interannual, decadal, and centennial time-scales, through the collection and analysis of observations and the development and application of models of the coupled climate system, in cooperation with other relevant climate-research and observing activities. In April-May 2012, we participated in a research cruise as part of the US CLIVAR/CO2 Repeat Hydrography program, onboard the UNOLS ships R/V Atlantis.  The cruise was a repeat of World Ocean Circulation Experiment (WOCE) line A20 (longitude 52W), previously conducted in 2003. 10-L water samples were collected at a total of 83 stations at varying depth intervals, using a 36-Niskin bottle rosette.  We took 0.5-1.0 L samples from the rosette roughly once per day at 16 stations throughout the cruise. At each station, water was taken from at least three distinct zones in the water column, based on data from the CTD: the middle of the mixed layer, the local oxygen minimum, and the middle of the bathypelagic zone. At 7 stations, samples were also drawn from the bottom-most bottle. Biomass was immediately collected on 0.2 um filters under vacuum filtration. SIP microcosms were set up at 13 stations using 13C sodium acetate, 13C urea, 13C sodium bicarbonate, 13C algal lipid/pigment extract, and 15N algal protein extract. The samples submitted to the Earth Microbiome Project represent T=0 time points for the SIP microcosms (before amendment) and extra samples taken for RNA/DNA analysis. Results from SIP are currently being processed.",gpt-3.5-turbo,"{'Microbiology', 'Environmental sciences', 'Marine biology'}",set()
Collecting Fecal Samples for Microbiome Analyses in Epidemiology Studies,"Hypothesis: Currently used methods can preserve the integrity and reproducibility of gut microbiome studies  studies (16S rDNA, metagenomics, and metabolomics) while prolonging the time from sample collection and  freezing.  Goal: To test multiple fixatives (RNA Later, ethanol, EDTA), freezing time points (day 0, 1, and 4), and methods of collection (scoops, swabs, and fecal occult blood cards), against the gold standard of fecal samples frozen immediately and without fixatives.  Aim 1: To test each collection method for within group reproducibility Aim 2: To test each collection method for quantitative reproducibility against a gold standard of snap frozen non-preserved sample.",gpt-3.5-turbo,"{'Comparative genomics', 'Microbiology', 'Metabolomics'}",set()
Biogeographic patterns in below-ground diversity in New York City s Central Park are similar to those observed globally 16S,"Soil biota play key roles in the functioning of terrestrial ecosystems, however, compared to our knowledge of aboveground plant and animal diversity, the biodiversity found in soils remains largely uncharacterized. Here we present an assessment of soil biodiversity and biogeographical patterns across Central Park in New York City that spanned all three domains of life, demonstrating that even an urban, managed system can harbor large amounts of undescribed soil biodiversity. Despite high variability across the Park, belowground diversity patterns were predictable based on soil characteristics, with prokaryotic and eukaryotic communities exhibiting overlapping biogeographical patterns. Further, Central Park soils harbored nearly as many distinct soil microbial taxa and types of soil communities as we found in biomes across the globe (including arctic, tropical and desert soils). This integrated cross-domain investigation highlights that the amount and patterning of novel and uncharacterized diversity at a single urban location matches that observed across natural ecosystems spanning multiple biomes and continents. Our data therefore suggest that the dominant factors controlling soil biodiversity differ markedly to those controlling aboveground plant and animal diversity.",gpt-3.5-turbo,"{'Microbial ecology', 'Environmental sciences', 'Biodiversity'}",set()
Biogeographic patterns in belowground diversity in New York City's Central Park are similar to those observed globally 18S,"Soil biota play key roles in the functioning of terrestrial ecosystems, however, compared to our knowledge of aboveground plant and animal diversity, the biodiversity found in soils remains largely uncharacterized. Here we present an assessment of soil biodiversity and biogeographical patterns across Central Park in New York City that spanned all three domains of life, demonstrating that even an urban, managed system can harbor large amounts of undescribed soil biodiversity. Despite high variability across the Park, belowground diversity patterns were predictable based on soil characteristics, with prokaryotic and eukaryotic communities exhibiting overlapping biogeographical patterns. Further, Central Park soils harbored nearly as many distinct soil microbial taxa and types of soil communities as we found in biomes across the globe (including arctic, tropical and desert soils). This integrated cross-domain investigation highlights that the amount and patterning of novel and uncharacterized diversity at a single urban location matches that observed across natural ecosystems spanning multiple biomes and continents. Our data therefore suggest that the dominant factors controlling soil biodiversity differ markedly to those controlling aboveground plant and animal diversity.",gpt-3.5-turbo,"{'Ecology', 'Environmental sciences', 'Biodiversity'}",set()
Biogeographic patterns in below-ground diversity in New York City s Central Park are similar to those observed globally - comp,"Soil biota play key roles in the functioning of terrestrial ecosystems, however, compared to our knowledge of aboveground plant and animal diversity, the biodiversity found in soils remains largely uncharacterized. Here we present an assessment of soil biodiversity and biogeographical patterns across Central Park in New York City that spanned all three domains of life, demonstrating that even an urban, managed system can harbor large amounts of undescribed soil biodiversity. Despite high variability across the Park, belowground diversity patterns were predictable based on soil characteristics, with prokaryotic and eukaryotic communities exhibiting overlapping biogeographical patterns. Further, Central Park soils harbored nearly as many distinct soil microbial taxa and types of soil communities as we found in biomes across the globe (including arctic, tropical and desert soils). This integrated cross-domain investigation highlights that the amount and patterning of novel and uncharacterized diversity at a single urban location matches that observed across natural ecosystems spanning multiple biomes and continents. Our data therefore suggest that the dominant factors controlling soil biodiversity differ markedly to those controlling aboveground plant and animal diversity.",gpt-3.5-turbo,"{'Ecology', 'Environmental sciences', 'Biodiversity'}",set()
Shifts in bacterial community structure associated with inputs of low molecular weight carbon compounds to soil,"Low molecular weight carbon (C) substrates are major drivers of bacterial activity and diversity in the soil environment. However, it is not well understood how specific low molecular weight C compounds, which are frequently found in root exudates and litter leachates, influence bacterial community structure or if there are specific groups of soil bacteria that preferentially respond to these C inputs. To address these knowledge gaps, we added three simple C substrates representative of common root exudate compounds (glucose, glycine, and citric acid) to microcosms containing three distinct soils from a grassland, hardwood forest, and coniferous forest. CO2 production was assessed over a 24h incubation period and, at the end of the incubation, DNA was extracted from the samples for assessment of bacterial community structure via bar-coded pyrosequencing of the 16S rRNA gene. All three C substrates significantly increased CO2 production in all soils; however, there was no relationship between the magnitude of the increase in CO2 production and the shift in bacterial community composition. All three substrates had significant effects on overall community structure with the changes primarily driven by relative increases in Proteobacteria, Proteobacteria, and Actinobacteria. Citric acid additions had a particularly strong influence on bacterial communities, producing a 25-fold increase in the relative abundance of the Proteobacteria subphylum. These results suggest that although community-level responses to substrate additions vary depending on the substrate and soil in question, there are specific bacterial taxa that preferentially respond to the substrate additions across soil.",gpt-3.5-turbo,"{'Microbiology', 'DNA', 'Environmental sciences'}",set()
Extreme Dysbiosis of the Microbiome in Critical Illness,"To characterize the ICU patient microbiome, we collected fecal, oral, and skin samples from 115 mixed ICU patients across four centers in the United States and Canada. Samples were collected at two time points: within 48 h of ICU admission, and at ICU discharge or on ICU day 10. Sample collection and processing were performed according to Earth Microbiome Project protocols. We applied SourceTracker to assess the source composition of ICU patient samples by using Qiita, including samples from the American Gut Project (AGP), mammalian corpse decomposition samples, childhood (Global Gut study), and house surfaces. Our results demonstrate that critical illness leads to significant and rapid dysbiosis.",gpt-3.5-turbo,"{'Metagenomics', 'Critical care medicine', 'Microbiology'}",set()
Microbial consumption and production of volatile organic compounds at the soil-litter interface,"Substantial amounts of volatile organic compounds (VOCs) can be released during decomposition and these compounds can affect atmospheric chemistry, belowground processes, and the structure of microbial communities in litter and soil. However, we have a limited understanding of the types, quantities and ecological impacts of VOCs emitted from litter. Here we used a closed flow-through system and proton transfer reaction mass spectrometry (PTR-MS) to characterize VOC emissions from soil and two litter types (Pinus taeda and Acer rubrum) over a 72-day incubation period. Microbial respiration rates were measured throughout the incubation, and the soils were harvested at the end of the incubation to determine how litter VOCs influenced soil C dynamics, N mineralization rates, and bacterial communities. Using the PTR-MS we identified over 100 VOCs, with 10 VOCs making up the majority of emissions. VOCs accounted for up to 2.5% of the C flux from litter. Soil was a net sink of litter VOCs, absorbing up to 80% of VOCs released by litter, and exposure of soil to litter VOCs increased microbial respiration rates in soil by up to 15%. However, we observed negligible impacts of litter VOCs on soil nutrient levels and bacterial community structure, suggesting that soils must be exposed to higher concentrations of VOCs than observed in our study, to cause effects on these soil characteristics. Overall, VOCs appear to have an important influence on C dynamics at the soil-litter interface and VOC emissions from decomposing litter may represent an understudied component of biosphere atmosphere interactions.",gpt-3.5-turbo,"{'Carbon cycle', 'Microbiology', 'Environmental sciences'}",set()
Temporal variability is a personalized feature of the human microbiome - tongue samples,SMP - tongue samples from Flores_SMP ID:,gpt-3.5-turbo,"{'Genetics', 'Microbiology', 'Proteomics'}",set()
Temporal variability is a personalized feature of the human microbiome - palm samples,"BACKGROUND:
It is now apparent that the complex microbial communities found on and in the human body vary across individuals. What has largely been missing from previous studies is an understanding of how these communities vary over time within individuals. To the extent to which it has been considered, it is often assumed that temporal variability is negligible for healthy adults. Here we address this gap in understanding by profiling the forehead, gut (fecal), palm, and tongue microbial communities in 85 adults, weekly over 3 months.

RESULTS:
We found that skin (forehead and palm) varied most in the number of taxa present, whereas gut and tongue communities varied more in the relative abundances of taxa. Within each body habitat, there was a wide range of temporal variability across the study population, with some individuals harboring more variable communities than others. The best predictor of these differences in variability across individuals was microbial diversity; individuals with more diverse gut or tongue communities were more stable in composition than individuals with less diverse communities.

CONCLUSIONS:
Longitudinal sampling of a relatively large number of individuals allowed us to observe high levels of temporal variability in both diversity and community structure in all body habitats studied. These findings suggest that temporal dynamics may need to be considered when attempting to link changes in microbiome structure to changes in health status. Furthermore, our findings show that, not only is the composition of an individual's microbiome highly personalized, but their degree of temporal variability is also a personalized feature.",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Human genetics'}",set()
Temporal variability is a personalized feature of the human microbiome -forehead samples,"Background
It is now apparent that the complex microbial communities found on and in the human body vary across individuals. What has largely been missing from previous studies is an understanding of how these communities vary over time within individuals. To the extent to which it has been considered, it is often assumed that temporal variability is negligible for healthy adults. Here we address this gap in understanding by profiling the forehead, gut (fecal), palm, and tongue microbial communities in 85 adults, weekly over 3 months.

Results
We found that skin (forehead and palm) varied most in the number of taxa present, whereas gut and tongue communities varied more in the relative abundances of taxa. Within each body habitat, there was a wide range of temporal variability across the study population, with some individuals harboring more variable communities than others. The best predictor of these differences in variability across individuals was microbial diversity; individuals with more diverse gut or tongue communities were more stable in composition than individuals with less diverse communities.

Conclusions
Longitudinal sampling of a relatively large number of individuals allowed us to observe high levels of temporal variability in both diversity and community structure in all body habitats studied. These findings suggest that temporal dynamics may need to be considered when attempting to link changes in microbiome structure to changes in health status. Furthermore, our findings show that, not only is the composition of an individual’s microbiome highly personalized, but their degree of temporal variability is also a personalized feature.",gpt-3.5-turbo,"{'Genomics', 'Microbial ecology', 'Bioinformatics'}",set()
Temporal variability is a personalized feature of the human microbiome - fecal samples,"Background
It is now apparent that the complex microbial communities found on and in the human body vary across individuals. What has largely been missing from previous studies is an understanding of how these communities vary over time within individuals. To the extent to which it has been considered, it is often assumed that temporal variability is negligible for healthy adults. Here we address this gap in understanding by profiling the forehead, gut (fecal), palm, and tongue microbial communities in 85 adults, weekly over 3 months.

Results
We found that skin (forehead and palm) varied most in the number of taxa present, whereas gut and tongue communities varied more in the relative abundances of taxa. Within each body habitat, there was a wide range of temporal variability across the study population, with some individuals harboring more variable communities than others. The best predictor of these differences in variability across individuals was microbial diversity; individuals with more diverse gut or tongue communities were more stable in composition than individuals with less diverse communities.

Conclusions
Longitudinal sampling of a relatively large number of individuals allowed us to observe high levels of temporal variability in both diversity and community structure in all body habitats studied. These findings suggest that temporal dynamics may need to be considered when attempting to link changes in microbiome structure to changes in health status. Furthermore, our findings show that, not only is the composition of an individual’s microbiome highly personalized, but their degree of temporal variability is also a personalized feature.",gpt-3.5-turbo,"{'Biomedical science', 'Microbiology', 'Metagenomics'}",set()
The gut microbiota distinguishes GI-healthy and -unhealthy captive colobineprimates - Hale folivorous primates (MiSeq),"I currently have a total of 160 DNA samples (from feces) that represent the following species: wild Rhinopithecus brelichi (Guizhou snub nosed monkey, 3 wild Macaca thibetana (Tibetan macaque),10 captive Rhinopithecus brelichi (Guizhou snub nosed monkey),3 captive Rhinopithecus roxellana (Sichuan snub nosed monkey, 2 captive Colobus guereza (Eastern black and white colubus monkey),16 captive Nasalis larvatus (Proboscis monkey);-8 captive Pygathrix nemaeus nemaeus (Red shanked douc langur), 11 captive Trachyipthecus auratus (Javan langur), 3 captive Trachypithecus vetulus vatulus/nestor (Purple faced langurs), 1 pooled sample from Ateles geoffroyi (Spider monkeys). These samples were collected by Chia Tan (San Diego Zoo) and myself from the Fanjingshan National Nature Reserve (Guizhou, China), the Panxi Breeding Center (Guizhou, China), the Singapore Zoo (Singapore), and the Columbian Park Zoo (Lafayette, Indiana, USA).  All samples amplified on a gel after performing PCR with 16srRNA primers.",gpt-3.5-turbo,"{'Gastroenterology', 'Animal study', 'Microbiology'}",set()
Longitudinal analysis of microbial interaction between humans and the indoor environment,"The bacteria that colonize humans and our built environments have the potential to influence our health. Microbial communities associated with seven families and their homes over 6 weeks were assessed, including three families that moved their home. Microbial communities differed substantially among homes, and the home microbiome was largely sourced from humans. The microbiota in each home were identifiable by family. Network analysis identified humans as the primary bacterial vector, and a Bayesian method significantly matched individuals to their dwellings. Draft genomes of potential human pathogens observed on a kitchen counter could be matched to the hands of occupants. After a house move, the microbial community in the new house rapidly converged on the microbial community of the occupants' former house, suggesting rapid colonization by the family's microbiota.",gpt-3.5-turbo,"{'Genomics', 'Microbiology', 'Environmental sciences'}",set()
Host lifestyle affects human microbiota on daily timescales - fwd,"Background,disturbance to human microbiota has been associated with numerous pathologies. Yet, we lack a comprehensive understanding for how human health and lifestyle affect the dynamics of human-associated microbial communities. Results, we link over 10,000 longitudinal measurements of host wellness and action to the daily gut and salivary microbiota dynamics of two individuals over the course of one year. These time-series show overall microbial communities to be stable for months. However, rare events in each of the subjects life rapidly and broadly impacted microbiota dynamics. Travel from the developed to the developing world in one subject led to a nearly two-fold increase in the Bacteroidetes to Firmicutes ratio, which reversed upon return. Enteric infection in the other subject resulted in the permanent decline of most gut bacterial taxa, which were replaced by genetically-similar species. Still, even during periods of overall community stability, we could associate the dynamics of select microbial taxa to specific host behaviors. Most prominently, changes in host fiber intake correlated with next-day abundance changes among 15 percent of gut microbiota members.Conclusions,our findings suggest that although human-associated microbial communities are generally stable, they can be quickly and profoundly altered by common human actions and experiences.",gpt-3.5-turbo,"{'Metagenomics', 'Microbiology', 'Environmental sciences'}",set()
