Name,Description,Model,Predictions,Ground Truth,Hallucinations,Jaccard Similarity,Precision,Recall,Exclusive Ground Truth,Exclusive Predictions,Weight,Broadness Score,overprediction penalty,penalty,Adjusted Weights
Molecular dynamics simulation trajectory of a cationic lipid bilayer: 75/25 mol% DMTAP/DMPC in 0.1 M NaCl,"System: Symmetric bilayer of cationic DMTAP (dimyristoyltrimethylammoniumpropane, 75 mol-%) and zwitterionic DMPC (dimyristoylphosphatidylcholine, 25 mol-%) lipids in 0.1 M NaCl solution.
Number of DMPC: 32.
Number of DMTAP: 96.
Number of Na+-ions: 10.
Number of Cl--ions: 106.
Number of waters: 5476.
Lipid model: 'Berger' united-atom [Biophys. J. 72 2002 (1997)] with DMTAP modification by Gurtovenko et al. [Biophys. J. 86 3461 (2004)].
Water model: SPC [In Intermolecular Forces, ed. Pullman. 331 (1981)].
Simulation engine: Gromacs 3.x [www.gromacs.org]
Trajectory length: 110 ns.
Previously equilibrated for: 11 ns.
Sampling rate: every 10 ps.
Time integration step: 2 fs.
Thermodynamic ensemble: NpT. 
Temperature coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with lipids and water coupled separately at T = 323 K.
Pressure coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with xy and z coupled separately at p = 1.0 bar.
Electrostatics: PME [J. Chem. Phys. 98 10089 (1993); J. Chem. Phys. 103 8577 (1995)], real-space cutoff at 1.0 nm.
Van der Waals: Truncated at 1.0 nm.
Constraints: Covalent bond lengths in lipids using LINCS [J. Comput. Chem. 18 1463 (1997)], in water using SETTLE [J. Comput. Chem. 13 952 (1992)].
Used in publications: [1] Markus S. Miettinen, Andrey A. Gurtovenko, Ilpo Vattulainen, and Mikko Karttunen: ""Ion Dynamics in Cationic Lipid Bilayer Systems in Saline Solutions"". J. Phys. Chem. B 113 9226 (2009). DOI: 10.1021/jp810233q. [2] Markus S. Miettinen: ""Computational Modeling of Cationic Lipid Bilayers in Saline Solutions"". PhD Thesis. Aalto University School of Science and Technology, Helsinki, Finland. (2010). ISBN 978-952-60-3194-1.",gpt-3.5-turbo,"{'Lipids', 'Biophysics', 'Computational chemistry'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Lipids', 'Biophysics', 'Computational chemistry'}",0.7155483405483407,0.5,1.0,1.0,0.7155483405483407
"Gene expression data of four cancer cell lines (A375, A549, MCF7, and PC3) treated with KR-37524","KR-37524, known as a Urotensin-II receptor antagonist, has low usability due to its low affinity. For this reason, gene expression information was obtained by treating KR-37524 in four cell cancer cell lines to find a new target. The change in gene expression profile was measured and compared with the LINCS L1000 database and used to find a new target.
Six sheets of each cell line were seeded in a 60mm dish and incubated for 24 hours. After 24 hours, DMSO and KR-37524 were diluted 1000-fold in medium and the cells were treated. After 6 hours, the medium was removed and cells were obtained by treatment with 1ml of TRIzol. Cells were disrupted by pipetting and stored in a deep freezer.",gpt-3.5-turbo,"{'Drug discovery', 'Gene expression'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",{'Cancer'},0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Drug discovery', 'Gene expression'}",0.7155483405483406,0.5,1.5,1.0,0.7155483405483406
STL427944 suppresses FOXM1 via nuclear export and subsequent autophagic degradation,"FOXM1 transcription factor is an oncogene and a crucial regulator of cancer chemoresistance. Existing pharmacological FOXM1 inhibitors attenuate resistance of cancer cells to treatment but exhibit insufficient specificity. We performed in silico screening of small molecules from NIH LINCS database to identify STL427944 compound that suppresses FOXM1 through a novel two-step mechanism. STL427944 treatment induces relocalization of nuclear FOXM1 protein to cytoplasm, where it is subsequently degraded in an autophagosome-dependent manner. Human cancer cells treated with STL427944 exhibit increased sensitivity to cytotoxic effects of conventional chemotherapeutic agents. Transcriptome-based analysis of STL427944-induced gene expression changes revealed prominent suppression of gene signatures characteristic for FOXM1 and its downstream targets but no significant changes in other important regulatory pathways, thereby suggesting high selectivity of STL427944 towards FOXM1. We expect that STL427944 or its derivatives may be used in combination with different chemotherapeutical drugs to overcome tumor chemoresistance and improve anti-cancer treatment efficacy. Overall design: For each experimental model and condition, two biological replicates were analyzed. Control samples were treated with vehicle alone (DMSO), with vehicle percentage not exceeding 0.3%.",gpt-3.5-turbo,"{'Drug discovery', 'Oncology', 'Biochemistry'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Oncology', 'Drug discovery', 'Biochemistry'}",0.6826278659611993,0.0,1.0,1.0,0.6826278659611993
"Analysis of Post-TBI Gene Expression Signature Reveals Tubulins, NFE2L2, NFkB, CD44, and S100A4 as Treatment Targets for Traumatic Brain Injury","TBI was induced with lateral fluid-percussion injury in adult male rats. Genome-wide RNA-seq of the perilesional cortex, ipsilateral thalamus and dorsal hippocampus was performed at 3 months post-TBI. The data highlighted chronic transcriptional changes, particularly, in the perilesional cortex and thalamus. Genes showing a significantly altered expression both in the cortex and thalamus were submitted to the LINCS web query to identify novel pharmacotherapies to improve post-TBI outcome. Overall design: TBI was induced to 5 rats, 5 sham operated served as a controls.",gpt-3.5-turbo,"{'Trauma medicine', 'Animal study', 'Gene expression'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Trauma medicine', 'Animal study', 'Gene expression'}",0.7381433381433381,0.2857142857142857,1.0,1.0,0.7381433381433381
Modulating membrane fluidity corrects Batten disease phenotypes in vitro and in vivo.,"The neuronal ceroid lipofuscinoses are a class of inherited neurodegenerative diseases characterized by the accumulation of autofluorescent storage material. The most common neuronal ceroid lipofuscinosis has juvenile onset with rapid onset blindness and progressive degeneration of cognitive processes. The juvenile form is caused by mutations in the CLN3 gene, which encodes the protein CLN3. While mouse models of Cln3 deficiency show mild disease phenotypes, it is apparent from patient tissue- and cell-based studies that its loss impacts many cellular processes. Using Cln3 deficient mice, we previously described defects in mouse brain endothelial cells and blood-brain barrier (BBB) permeability. Here we expand on this to other components of the BBB and show that Cln3 deficient mice have increased astrocyte endfeet area. Interestingly, this phenotype is corrected by treatment with a commonly used GAP junction inhibitor, carbenoxolone (CBX). In addition to its action on GAP junctions, CBX has also been proposed to alter lipid microdomains. In this work, we show that CBX modifies lipid microdomains and corrects membrane fluidity alterations in Cln3 deficient endothelial cells, which in turn improves defects in endocytosis, caveolin-1 distribution at the plasma membrane, and Cdc42 activity. In further work using the NIH Library of Integrated Network-based Cellular Signatures (LINCS), we discovered other small molecules whose impact was similar to CBX in that they improved Cln3-deficient cell phenotypes. Moreover, Cln3 deficient mice treated orally with CBX exhibited recovery of impaired BBB responses and reduced autofluorescence. CBX and the compounds identified by LINCS, many of which have been used in humans or approved for other indications, may find therapeutic benefit in children suffering from CLN3 deficiency through mechanisms independent of their original intended use.",gpt-3.5-turbo,"{'Drug development', 'Cell biology', 'Genetics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Cell biology', 'Drug development', 'Genetics'}",0.7884960718294053,0.2857142857142857,1.0,1.0,0.7884960718294053
Molecular dynamics simulation trajectory of a cationic lipid bilayer: 50/50 mol% DMTAP/DMPC in 0.5 M NaCl,"System: Symmetric bilayer of cationic DMTAP (dimyristoyltrimethylammoniumpropane, 50 mol-%) and zwitterionic DMPC (dimyristoylphosphatidylcholine, 50 mol-%) lipids in 0.5 M NaCl solution.
Number of DMPC: 64.
Number of DMTAP: 64.
Number of Na+-ions: 48.
Number of Cl--ions: 112.
Number of waters: 5240.
Lipid model: 'Berger' united-atom [Biophys. J. 72 2002 (1997)] with DMTAP modification by Gurtovenko et al. [Biophys. J. 86 3461 (2004)].
Water model: SPC [In Intermolecular Forces, ed. Pullman. 331 (1981)].
Simulation engine: Gromacs 3.x [www.gromacs.org]
Trajectory length: 179 ns.
Previously equilibrated for: 21 ns.
Sampling rate: every 10 ps.
Time integration step: 2 fs.
Thermodynamic ensemble: NpT. 
Temperature coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with lipids and water coupled separately at T = 323 K.
Pressure coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with xy and z coupled separately at p = 1.0 bar.
Electrostatics: PME [J. Chem. Phys. 98 10089 (1993); J. Chem. Phys. 103 8577 (1995)], real-space cutoff at 1.0 nm.
Van der Waals: Truncated at 1.0 nm.
Constraints: Covalent bond lengths in lipids using LINCS [J. Comput. Chem. 18 1463 (1997)], in water using SETTLE [J. Comput. Chem. 13 952 (1992)].
Used in publications: [1] Markus S. Miettinen, Andrey A. Gurtovenko, Ilpo Vattulainen, and Mikko Karttunen: ""Ion Dynamics in Cationic Lipid Bilayer Systems in Saline Solutions"". J. Phys. Chem. B 113 9226 (2009). DOI: 10.1021/jp810233q. [2] Markus S. Miettinen: ""Computational Modeling of Cationic Lipid Bilayers in Saline Solutions"". PhD Thesis. Aalto University School of Science and Technology, Helsinki, Finland. (2010). ISBN 978-952-60-3194-1.",gpt-3.5-turbo,"{'Membrane and lipoproteins', 'Computational biology', 'Biophysics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Membrane and lipoproteins', 'Computational biology', 'Biophysics'}",0.687790604457271,0.2857142857142857,1.0,1.0,0.687790604457271
Molecular dynamics simulation trajectory of a cationic lipid bilayer: 6/94 mol% DMTAP/DMPC,"System: Symmetric bilayer of cationic DMTAP (dimyristoyltrimethylammoniumpropane, 6 mol-%) and zwitterionic DMPC (dimyristoylphosphatidylcholine, 94 mol-%) lipids in water.
Number of DMPC: 120.
Number of DMTAP: 8.
Number of Cl--ions: 8.
Number of waters: 5099.
Lipid model: 'Berger' united-atom [Biophys. J. 72 2002 (1997)] with DMTAP modification by Gurtovenko et al. [Biophys. J. 86 3461 (2004)].
Water model: SPC [In Intermolecular Forces, ed. Pullman. 331 (1981)].
Simulation engine: Gromacs 3.x [www.gromacs.org]
Trajectory length: 109 ns.
Previously equilibrated for: 32 ns.
Sampling rate: every 10 ps.
Time integration step: 2 fs.
Thermodynamic ensemble: NpT. 
Temperature coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with lipids and water coupled separately at T = 323 K.
Pressure coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with xy and z coupled separately at p = 1.0 bar.
Electrostatics: PME [J. Chem. Phys. 98 10089 (1993); J. Chem. Phys. 103 8577 (1995)], real-space cutoff at 1.0 nm.
Van der Waals: Truncated at 1.0 nm.
Constraints: Covalent bond lengths in lipids using LINCS [J. Comput. Chem. 18 1463 (1997)], in water using SETTLE [J. Comput. Chem. 13 952 (1992)].
Used in publications: [1] Markus S. Miettinen, Andrey A. Gurtovenko, Ilpo Vattulainen, and Mikko Karttunen: ""Ion Dynamics in Cationic Lipid Bilayer Systems in Saline Solutions"". J. Phys. Chem. B 113 9226 (2009). DOI: 10.1021/jp810233q. [2] Markus S. Miettinen: ""Computational Modeling of Cationic Lipid Bilayers in Saline Solutions"". PhD Thesis. Aalto University School of Science and Technology, Helsinki, Finland. (2010). ISBN 978-952-60-3194-1.",gpt-3.5-turbo,"{'Bioinformatics', 'Computational biology', 'Biophysics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Computational biology', 'Biophysics'}",0.6322751322751322,0.0,1.0,1.0,0.6322751322751322
Molecular dynamics simulation trajectory of a cationic lipid bilayer: 75/25 mol% DMTAP/DMPC in 0.5 M NaCl,"System: Symmetric bilayer of cationic DMTAP (dimyristoyltrimethylammoniumpropane, 75 mol-%) and zwitterionic DMPC (dimyristoylphosphatidylcholine, 25 mol-%) lipids in 0.5 M NaCl solution.
Number of DMPC: 32.
Number of DMTAP: 96.
Number of Na+-ions: 49.
Number of Cl--ions: 145.
Number of waters: 5398.
Lipid model: 'Berger' united-atom [Biophys. J. 72 2002 (1997)] with DMTAP modification by Gurtovenko et al. [Biophys. J. 86 3461 (2004)].
Water model: SPC [In Intermolecular Forces, ed. Pullman. 331 (1981)].
Simulation engine: Gromacs 3.x [www.gromacs.org]
Trajectory length: 110 ns.
Previously equilibrated for: 11 ns.
Sampling rate: every 10 ps.
Time integration step: 2 fs.
Thermodynamic ensemble: NpT. 
Temperature coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with lipids and water coupled separately at T = 323 K.
Pressure coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with xy and z coupled separately at p = 1.0 bar.
Electrostatics: PME [J. Chem. Phys. 98 10089 (1993); J. Chem. Phys. 103 8577 (1995)], real-space cutoff at 1.0 nm.
Van der Waals: Truncated at 1.0 nm.
Constraints: Covalent bond lengths in lipids using LINCS [J. Comput. Chem. 18 1463 (1997)], in water using SETTLE [J. Comput. Chem. 13 952 (1992)].
Used in publications: [1] Markus S. Miettinen, Andrey A. Gurtovenko, Ilpo Vattulainen, and Mikko Karttunen: ""Ion Dynamics in Cationic Lipid Bilayer Systems in Saline Solutions"". J. Phys. Chem. B 113 9226 (2009). DOI: 10.1021/jp810233q. [2] Markus S. Miettinen: ""Computational Modeling of Cationic Lipid Bilayers in Saline Solutions"". PhD Thesis. Aalto University School of Science and Technology, Helsinki, Finland. (2010). ISBN 978-952-60-3194-1.",gpt-3.5-turbo,"{'Computational biology', 'Biophysics', 'Structural biology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Computational biology', 'Biophysics', 'Structural biology'}",0.6826278659611993,0.0,1.0,1.0,0.6826278659611993
Molecular dynamics simulation trajectory of a cationic lipid bilayer: 50/50 mol% DMTAP/DMPC,"System: Symmetric bilayer of cationic DMTAP (dimyristoyltrimethylammoniumpropane, 50 mol-%) and zwitterionic DMPC (dimyristoylphosphatidylcholine, 50 mol-%) lipids in water.
Number of DMPC: 64.
Number of DMTAP: 64.
Number of Cl--ions: 64.
Number of waters: 5336.
Lipid model: 'Berger' united-atom [Biophys. J. 72 2002 (1997)] with DMTAP modification by Gurtovenko et al. [Biophys. J. 86 3461 (2004)].
Water model: SPC [In Intermolecular Forces, ed. Pullman. 331 (1981)].
Simulation engine: Gromacs 3.x [www.gromacs.org]
Trajectory length: 149 ns.
Previously equilibrated for: 41 ns.
Sampling rate: every 10 ps.
Time integration step: 2 fs.
Thermodynamic ensemble: NpT. 
Temperature coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with lipids and water coupled separately at T = 323 K.
Pressure coupling: 'Berendsen' [J. Chem. Phys. 81 3684 (1984)] with xy and z coupled separately at p = 1.0 bar.
Electrostatics: PME [J. Chem. Phys. 98 10089 (1993); J. Chem. Phys. 103 8577 (1995)], real-space cutoff at 1.0 nm.
Van der Waals: Truncated at 1.0 nm.
Constraints: Covalent bond lengths in lipids using LINCS [J. Comput. Chem. 18 1463 (1997)], in water using SETTLE [J. Comput. Chem. 13 952 (1992)].
Used in publications: [1] Markus S. Miettinen, Andrey A. Gurtovenko, Ilpo Vattulainen, and Mikko Karttunen: ""Ion Dynamics in Cationic Lipid Bilayer Systems in Saline Solutions"". J. Phys. Chem. B 113 9226 (2009). DOI: 10.1021/jp810233q. [2] Markus S. Miettinen: ""Computational Modeling of Cationic Lipid Bilayers in Saline Solutions"". PhD Thesis. Aalto University School of Science and Technology, Helsinki, Finland. (2010). ISBN 978-952-60-3194-1.",gpt-3.5-turbo,"{'Biomolecular simulation', 'Molecular dynamics', 'Biophysics'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Biomolecular simulation', 'Molecular dynamics', 'Biophysics'}",0.7381433381433382,0.2857142857142857,1.0,1.0,0.7381433381433382
SigMat: a classification scheme for gene signature matching.,"Motivation:Several large-scale efforts have been made to collect gene expression signatures from a variety of biological conditions, such as response of cell lines to treatment with drugs, or tumor samples with different characteristics. These gene signature collections are utilized through bioinformatics tools for 'signature matching', whereby a researcher studying an expression profile can identify previously cataloged biological conditions most related to their profile. Signature matching tools typically retrieve from the collection the signature that has highest similarity to the user-provided profile. Alternatively, classification models may be applied where each biological condition in the signature collection is a class label; however, such models are trained on the collection of available signatures and may not generalize to the novel cellular context or cell line of the researcher's expression profile. Results:We present an advanced multi-way classification algorithm for signature matching, called SigMat, that is trained on a large signature collection from a well-studied cellular context, but can also classify signatures from other cell types by relying on an additional, small collection of signatures representing the target cell type. It uses these 'tuning data' to learn two additional parameters that help adapt its predictions for other cellular contexts. SigMat outperforms other similarity scores and classification methods in identifying the correct label of a query expression profile from as many as 244 or 500 candidate classes (drug treatments) cataloged by the LINCS L1000 project. SigMat retains its high accuracy in cross-cell line applications even when the amount of tuning data is severely limited. Availability and implementation:SigMat is available on GitHub at https://github.com/JinfengXiao/SigMat. Supplementary information:Supplementary data are available at Bioinformatics online.",gpt-3.5-turbo,"{'Bioinformatics', 'Biology', 'Computational biology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Biology', 'Computational biology'}",0.6322751322751322,0.0,1.0,1.0,0.6322751322751322
GDC-0941 KINOMEscan-3,"The KINOMEscan assay platform is based on a competition binding assay that is run for a compound of interest against each of a panel of 317 to 456 kinases. The assay has three components: a kinase-tagged phage, a test compound, and an immobilized ligand that the compound competes with to displace the kinase. The amount of kinase bound to the immobilized ligand is determined using quantitative PCR of the DNA tag.  Results for each kinase are reported as ""Percent of control"", where the control is DMSO and where a 100% result means no inhibition of kinase binding to the ligand in the presence of the compound, and where low percent results mean strong inhibition.",gpt-3.5-turbo,"{'Proteomics', 'Drug discovery', 'Biochemistry'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Proteomics', 'Drug discovery', 'Biochemistry'}",0.6826278659611993,0.0,1.0,1.0,0.6826278659611993
Taselisib KINOMEscan,"The KINOMEscan assay platform is based on a competition binding assay that is run for a compound of interest against each of a panel of 317 to 456 kinases. The assay has three components: a kinase-tagged phage, a test compound, and an immobilized ligand that the compound competes with to displace the kinase. The amount of kinase bound to the immobilized ligand is determined using quantitative PCR of the DNA tag.  Results for each kinase are reported as ""Percent of control"", where the control is DMSO and where a 100% result means no inhibition of kinase binding to the ligand in the presence of the compound, and where low percent results mean strong inhibition.",gpt-3.5-turbo,"{'Proteomics', 'Drug discovery', 'Biochemistry'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Proteomics', 'Drug discovery', 'Biochemistry'}",0.6826278659611993,0.0,1.0,1.0,0.6826278659611993
Effects of mannose-binding lectin on pulmonary gene expression and innate immune inflammatory response to ozone.,"Ozone is a common, potent oxidant pollutant in industrialized nations. Ozone exposure causes airway hyperreactivity, lung hyperpermeability, inflammation, and cell damage in humans and laboratory animals, and exposure to ozone has been associated with exacerbation of asthma, altered lung function, and mortality. The mechanisms of ozone-induced lung injury and differential susceptibility are not fully understood. Ozone-induced lung inflammation is mediated, in part, by the innate immune system. We hypothesized that mannose-binding lectin (MBL), an innate immunity serum protein, contributes to the proinflammatory events caused by ozone-mediated activation of the innate immune system. Wild-type (Mbl(+/+)) and MBL-deficient (Mbl(-/-)) mice were exposed to ozone (0.3 ppm) for up to 72 h, and bronchoalveolar lavage fluid was examined for inflammatory markers. Mean numbers of eosinophils and neutrophils and levels of the neutrophil attractants C-X-C motif chemokines 2 [Cxcl2 (major intrinsic protein 2)] and 5 [Cxcl5 (limb expression, LIX)] in the bronchoalveolar lavage fluid were significantly lower in Mbl(-/-) than Mbl(+/+) mice exposed to ozone. Using genome-wide mRNA microarray analyses, we identified significant differences in transcript response profiles and networks at baseline [e.g., nuclear factor erythroid-related factor 2 (NRF2)-mediated oxidative stress response] and after exposure (e.g., humoral immune response) between Mbl(+/+) and Mbl(-/-) mice. The microarray data were further analyzed to discover several informative differential response patterns and subsequent gene sets, including the antimicrobial response and the inflammatory response. We also used the lists of gene transcripts to search the LINCS L1000CDS(2) data sets to identify agents that are predicted to perturb ozone-induced changes in gene transcripts and inflammation. These novel findings demonstrate that targeted deletion of Mbl caused differential levels of inflammation-related gene sets at baseline and after exposure to ozone and significantly reduced pulmonary inflammation, thus indicating an important innate immunomodulatory role of the gene in this model.",gpt-3.5-turbo,"{'Immunology', 'Transcriptomics', 'Gene expression'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Immunology', 'Transcriptomics', 'Gene expression'}",0.793658810325477,0.8,1.0,1.0,0.793658810325477
Drug Gene Budger (DGB): an application for ranking drugs to modulate a specific gene based on transcriptomic signatures.,"SUMMARY:Mechanistic molecular studies in biomedical research often discover important genes that are aberrantly over- or under-expressed in disease. However, manipulating these genes in an attempt to improve the disease state is challenging. Herein, we reveal Drug Gene Budger (DGB), a web-based and mobile application developed to assist investigators in order to prioritize small molecules that are predicted to maximally influence the expression of their target gene of interest. With DGB, users can enter a gene symbol along with the wish to up-regulate or down-regulate its expression. The output of the application is a ranked list of small molecules that have been experimentally determined to produce the desired expression effect. The table includes log-transformed fold change, P-value and q-value for each small molecule, reporting the significance of differential expression as determined by the limma method. Relevant links are provided to further explore knowledge about the target gene, the small molecule and the source of evidence from which the relationship between the small molecule and the target gene was derived. The experimental data contained within DGB is compiled from signatures extracted from the LINCS L1000 dataset, the original Connectivity Map (CMap) dataset and the Gene Expression Omnibus (GEO). DGB also presents a specificity measure for a drug-gene connection based on the number of genes a drug modulates. DGB provides a useful preliminary technique for identifying small molecules that can target the expression of a single gene in human cells and tissues. AVAILABILITY AND IMPLEMENTATION:The application is freely available on the web at http://DGB.cloud and as a mobile phone application on iTunes https://itunes.apple.com/us/app/drug-gene-budger/id1243580241? mt=8 and Google Play https://play.google.com/store/apps/details? id=com.drgenebudger. SUPPLEMENTARY INFORMATION:Supplementary data are available at Bioinformatics online.",gpt-3.5-turbo,"{'Bioinformatics', 'Drug development', 'Pharmacology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Drug development', 'Pharmacology'}",0.7910774410774412,0.5,1.0,1.0,0.7910774410774412
Screening of Drug Repositioning Candidates for Castration Resistant Prostate Cancer.,"Purpose: Most prostate cancers (PCs) initially respond to androgen deprivation therapy (ADT), but eventually many PC patients develop castration resistant PC (CRPC). Currently, available drugs that have been approved for the treatment of CRPC patients are limited. Computational drug repositioning methods using public databases represent a promising and efficient tool for discovering new uses for existing drugs. The purpose of the present study is to predict drug candidates that can treat CRPC using a computational method that integrates publicly available gene expression data of tumors from CRPC patients, drug-induced gene expression data and drug response activity data. Methods: Gene expression data from tumoral and normal or benign prostate tissue samples in CRPC patients were downloaded from the Gene Expression Omnibus (GEO) and differentially expressed genes (DEGs) in CRPC were determined with a meta-signature analysis by a metaDE R package. Additionally, drug activity data were downloaded from the ChEMBL database. Furthermore, the drug-induced gene expression data were downloaded from the LINCS database. The reversal relationship between the CRPC and drug gene expression signatures as the Reverse Gene Expression Scores (RGES) were computed. Drug candidates to treat CRPC were predicted using summarized scores (sRGES). Additionally, synergic effects of drug combinations were predicted with a Target Inhibition interaction using the Minimization and Maximization Averaging (TIMMA) algorithm. Results: The drug candidates of sorafenib, olaparib, elesclomol, tanespimycin, and ponatinib were predicted to be active for the treatment of CRPC. Meanwhile, CRPC-related genes, in this case MYL9, E2F2, APOE, and ZFP36, were identified as having gene expression data that can be reversed by these drugs. Additionally, lenalidomide in combination with pazopanib was predicted to be most potent for CRPC. Conclusion: These findings support the use of a computational reversal gene expression approach to identify new drug and drug combination candidates that can be used to treat CRPC.",gpt-3.5-turbo,"{'Bioinformatics', 'Drug development', 'Oncology'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Drug development', 'Oncology'}",0.7910774410774412,0.5,1.0,1.0,0.7910774410774412
Translating in vitro CFTR rescue into small molecule correctors for cystic fibrosis using the Library of Integrated Network-based Cellular Signatures drug discovery platform,"Cystic fibrosis is a lethal autosomal recessive disease caused by mutations in the cystic fibrosis transmembrane conductance regulator (CFTR) gene. The common delF508-CFTR mutation results in protein misfolding and proteasomal degradation. If delF508-CFTR trafficks to the cell surface, its anion channel function may be partially restored. Several in vitro strategies can partially correct delF508-CFTR trafficking and function, including low-temperature, small molecules, overexpression of miR-138, or knockdown of SIN3A. The challenge remains to translate such interventions into therapies and to understand their mechanisms. One approach for connecting such interventions to small molecule therapies that has previously succeeded for cystic fibrosis and other diseases is via mRNA expression profiling and iterative searches of small molecules with similar expression signatures. Here, we query the Library of Integrated Network-based Cellular Signatures (LINCS) using transcriptomic signatures from previously generated CF expression data, including RNAi- and low temperature-based rescue signatures. This LINCS in silico screen prioritized 135 small molecules that mimicked our rescue interventions based on their genome-wide transcriptional perturbations. Functional screens of these small molecules identified nine compounds that partially restored delF508-CFTR function, as assessed by cAMP-activated chloride conductance. Of these, XL147 rescued delF508-CFTR function in primary CF airway epithelia, while also showing cooperativity when administered with C18. Improved CF corrector therapies are greatly needed and this integrative drug prioritization approach offers a novel method to both identify small molecules that may rescue delF508-CFTR function and identify gene networks underlying such rescue.",gpt-3.5-turbo,"{'Bioinformatics', 'Computational biology', 'Drug discovery'}","{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}",set(),0.0,0.0,0.0,"{'Metabolomics', 'Protein binding sites', 'Molecular interactions, pathways and networks'}","{'Bioinformatics', 'Computational biology', 'Drug discovery'}",0.6322751322751322,0.0,1.0,1.0,0.6322751322751322
